vehicle_type_id,model,fleet_size,fleet_numbers,length_m,width_m,mass_tonnes,capacity_seated,capacity_standing,capacity_crush,capacity_seated_source,capacity_crush_source,max_accel_ms2,max_decel_ms2,emergency_decel_ms2,max_speed_kmh,line_speed_kmh,door_count_per_side,door_width_mm,boarding_rate_pax_s,alighting_rate_pax_s,traction_voltage_v,energy_storage,charging_mode,accel_source,door_source,boarding_rate_source,notes
CAF_URBOS_100_NLR,"CAF Urbos 100 (5-module, 100% low floor)",6,2151-2156,32.966,2.65,45,60,210,270,assumed,published,1.2,1.3,2.8,70,40.0,4,1300,0.6,0.8,750,supercapacitor (ACR),pantograph raise to overhead ACR charger at each stop,assumed,assumed,assumed,Wire-free between stops; 750 V DC overhead in depot only.
