source,station_key,osm_relation_id,relation_name,relation_anchor_features,member_order,member_feature_id,member_role,geometry_inventory_status,member_tags_json,candidate_boarding_node,member_mode_status,relation_mode_status
derived_explicit_relation_membership,CR_HB_LABEL:reay road,11507917,Reay Road,"[""node/2443096202"",""node/7510862062"",""node/7510862063""]",1,node/2443096202,,available,"{""internet_access"":""no"",""name"":""Reay Road"",""name:hi"":""रे रोड"",""network"":""IR"",""operator"":""CR"",""public_transport"":""station"",""railway"":""station"",""ref"":""RRD"",""wikidata"":""Q5121780"",""wikipedia"":""en:Reay Road railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:reay road,11507917,Reay Road,"[""node/2443096202"",""node/7510862062"",""node/7510862063""]",2,node/7510862063,,available,"{""name"":""Reay Road"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:reay road,11507917,Reay Road,"[""node/2443096202"",""node/7510862062"",""node/7510862063""]",3,node/7510862062,,available,"{""name"":""Reay Road"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:reay road,11507917,Reay Road,"[""node/2443096202"",""node/7510862062"",""node/7510862063""]",4,way/427266387,,available,"{""bench"":""yes"",""bin"":""yes"",""lit"":""yes"",""operator"":""CR"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""1"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:reay road,11507917,Reay Road,"[""node/2443096202"",""node/7510862062"",""node/7510862063""]",5,way/427266390,,available,"{""bench"":""yes"",""bin"":""yes"",""lit"":""yes"",""operator"":""CR"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""2"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:masjid,11507960,Masjid,"[""node/12171122260"",""node/2176850501"",""node/3501418269"",""node/619293660"",""node/621906366""]",1,node/12171122260,,available,"{""alt_name"":""Masjid Bunder"",""alt_name:en"":""Masjid Bunder"",""alt_name:hi"":""मस्जिद बंदर;मशीद बंदर"",""alt_name:mr"":""मस्जिद बंदर"",""internet_access"":""no"",""name"":""Masjid"",""name:en"":""Masjid"",""name:hi"":""मस्जिद"",""name:ml"":""മസ്ജിദ്"",""name:mr"":""मस्जिद"",""name:ur"":""مسجد"",""network"":""IR"",""official_name:hi"":""मशीद"",""operator"":""CR"",""public_transport"":""station"",""railway"":""station"",""ref"":""MSD"",""start_date"":""1875-09-20"",""train"":""yes"",""wikidata"":""Q12445809"",""wikipedia"":""en:Masjid railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:masjid,11507960,Masjid,"[""node/12171122260"",""node/2176850501"",""node/3501418269"",""node/619293660"",""node/621906366""]",2,node/621906366,stop,available,"{""alt_name"":""Masjid Bunder"",""alt_name:en"":""Masjid Bunder"",""alt_name:hi"":""मस्जिद बंदर;मशीद बंदर"",""alt_name:mr"":""मस्जिद बंदर"",""name"":""Masjid"",""name:en"":""Masjid"",""name:hi"":""मस्जिद"",""name:mr"":""मस्जिद"",""official_name:hi"":""मशीद"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:masjid,11507960,Masjid,"[""node/12171122260"",""node/2176850501"",""node/3501418269"",""node/619293660"",""node/621906366""]",3,node/2176850501,stop,available,"{""alt_name"":""Masjid Bunder"",""alt_name:en"":""Masjid Bunder"",""alt_name:hi"":""मस्जिद बंदर;मशीद बंदर"",""alt_name:mr"":""मस्जिद बंदर"",""name"":""Masjid"",""name:en"":""Masjid"",""name:hi"":""मस्जिद"",""name:mr"":""मस्जिद"",""official_name:hi"":""मशीद"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:masjid,11507960,Masjid,"[""node/12171122260"",""node/2176850501"",""node/3501418269"",""node/619293660"",""node/621906366""]",4,node/619293660,stop,available,"{""alt_name"":""Masjid Bunder"",""alt_name:en"":""Masjid Bunder"",""alt_name:hi"":""मस्जिद बंदर;मशीद बंदर"",""alt_name:mr"":""मस्जिद बंदर"",""name"":""Masjid"",""name:en"":""Masjid"",""name:hi"":""मस्जिद"",""name:mr"":""मस्जिद"",""official_name:hi"":""मशीद"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""3"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:masjid,11507960,Masjid,"[""node/12171122260"",""node/2176850501"",""node/3501418269"",""node/619293660"",""node/621906366""]",5,node/3501418269,stop,available,"{""alt_name"":""Masjid Bunder"",""alt_name:en"":""Masjid Bunder"",""alt_name:hi"":""मस्जिद बंदर;मशीद बंदर"",""alt_name:mr"":""मस्जिद बंदर"",""name"":""Masjid"",""name:en"":""Masjid"",""name:hi"":""मस्जिद"",""name:mr"":""मस्जिद"",""official_name:hi"":""मशीद"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""4"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:masjid,11507960,Masjid,"[""node/12171122260"",""node/2176850501"",""node/3501418269"",""node/619293660"",""node/621906366""]",6,way/89184095,platform,available,"{""public_transport"":""platform"",""railway"":""platform"",""ref"":""1;2"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:masjid,11507960,Masjid,"[""node/12171122260"",""node/2176850501"",""node/3501418269"",""node/619293660"",""node/621906366""]",7,way/89120812,platform,available,"{""public_transport"":""platform"",""railway"":""platform"",""ref"":""3;4"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",1,node/12189351683,,available,"{""name"":""Seawoods"",""name:en"":""Seawoods"",""name:hi"":""सीवुड्ज़"",""network"":""Mumbai Suburban Railway"",""network:wikidata"":""Q3273422"",""operator"":""Central Railway"",""platforms"":""4"",""public_transport"":""station"",""railway"":""station"",""ref"":""SWDV"",""train"":""yes"",""wikidata"":""Q3632540""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",2,way/555974692,platform,available,"{""bench"":""yes"",""bin"":""no"",""covered"":""yes"",""layer"":""-1"",""level"":""-1"",""lit"":""yes"",""operator"":""CIDCO"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""1"",""shelter"":""yes"",""surface"":""paved"",""train"":""yes"",""wheelchair"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",3,way/555972717,platform,available,"{""bench"":""yes"",""bin"":""no"",""covered"":""yes"",""layer"":""-1"",""level"":""-1"",""lit"":""yes"",""operator"":""CIDCO"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""1;2"",""shelter"":""yes"",""surface"":""paved"",""train"":""yes"",""wheelchair"":""limited""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",4,way/555974690,platform,available,"{""bench"":""yes"",""bin"":""no"",""covered"":""yes"",""layer"":""-1"",""level"":""-1"",""lit"":""yes"",""operator"":""CIDCO"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""2;3"",""shelter"":""yes"",""surface"":""paved"",""train"":""yes"",""wheelchair"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",5,way/555972718,platform,available,"{""bench"":""yes"",""bin"":""yes"",""covered"":""yes"",""layer"":""-1"",""level"":""-1"",""lit"":""yes"",""operator"":""CIDCO"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""3;4"",""shelter"":""yes"",""surface"":""paved"",""train"":""yes"",""wheelchair"":""limited""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",6,way/555974691,platform,available,"{""bench"":""yes"",""bin"":""no"",""covered"":""yes"",""layer"":""-1"",""level"":""-1"",""lit"":""yes"",""operator"":""CIDCO"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""4"",""shelter"":""yes"",""surface"":""paved"",""train"":""yes"",""wheelchair"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",7,node/7818030804,stop,available,"{""name"":""Seawoods"",""name:en"":""Seawoods"",""name:hi"":""सीवुड्ज़"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",8,node/7818030805,stop,available,"{""name"":""Seawoods"",""name:en"":""Seawoods"",""name:hi"":""सीवुड्ज़"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",9,node/7818030806,stop,available,"{""name"":""Seawoods"",""name:en"":""Seawoods"",""name:hi"":""सीवुड्ज़"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""3"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:SWDV,11508000,Seawoods,"[""node/12189351683"",""node/7818030804"",""node/7818030805"",""node/7818030806"",""node/7818030807""]",10,node/7818030807,stop,available,"{""name"":""Seawoods"",""name:en"":""Seawoods"",""name:hi"":""सीवुड्ज़"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""4"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",1,node/3347009325,,available,"{""internet_access"":""no"",""name"":""Borivali"",""name:hi"":""बोरिवली"",""name:mr"":""बोरिवली"",""network"":""Mumbai Suburban Railway"",""network:wikidata"":""Q3273422"",""operator"":""WR"",""public_transport"":""station"",""railway"":""station"",""ref"":""BVI"",""train"":""yes"",""wikidata"":""Q4945508"",""wikipedia"":""en:Borivali railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",2,node/3186571161,,available,"{""name"":""Borivali"",""public_transport"":""stop_position"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",3,node/3345986857,,available,"{""name"":""Borivali"",""public_transport"":""stop_position"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",4,node/3345986848,,available,"{""name"":""Borivali"",""public_transport"":""stop_position"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",5,node/3345986875,,available,"{""name"":""Borivali"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""6"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",6,node/3347009347,,available,"{""name"":""Borivali"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""7"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",7,node/7512478934,,available,"{""name"":""Borivali"",""public_transport"":""stop_position"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",8,node/3347009361,,available,"{""name"":""Borivali"",""public_transport"":""stop_position"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",9,way/327886454,,available,"{""name"":""Borivali Station"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""4;5"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",10,way/327857040,,available,"{""name"":""Borivali Station"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""6;7"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",11,way/327886452,,available,"{""name"":""Borivali Station"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""8;9"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_EXTERNAL_CODE:BVI,11510739,Borivali,"[""node/3186571161"",""node/3345986848"",""node/3345986857"",""node/3345986875"",""node/3347009325"",""node/3347009347"",""node/3347009361"",""node/7512478934"",""way/1353353326""]",12,way/312762327,,not_in_current_inventory,{},False,requires_native_rail_membership_check,requires_native_rail_membership_check
