source,pattern_id,variant,station_keys_json,missing_station_keys_json,status,boarding_node_ids_json,length_geodesic_m,segment_traversals,direction_status_segment_counts_json,unresolved_direction_length_m,against_static_oneway_length_m,assignment_status
derived_geometry_witness,8e49110049efbd4f034fb543ff501ecf1771d11846660392f4e1fab0fcd01bfc,static_oneway_screen,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:bandra"",""CR_HB_LABEL:santacruz"",""CR_HB_LABEL:vileparle"",""CR_HB_LABEL:andheri"",""CR_HB_LABEL:jogeshwari"",""CR_HB_LABEL:ramnagar"",""CR_HB_LABEL:goregaon""]",[],continuous_geometry_candidate_only,"[2166817452,621906366,2178163626,5389227991,7510862063,5389227965,5389227951,7510862067,2444154308,1365560232,1233481362,7510862080,3347771408,7510862071,10879528557,7817991346,7817951294]",26755.538425676612,346,"{""explicit_oneway"":90,""missing_direction_unresolved"":256}",21964.750271107256,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,95c7ee34c07c62197bdd21432e45cf7687746f3ec151fb050ac9ab37faeaf04d,static_oneway_screen,"[""CR_THB_CODE:PNVL"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:BEPR""]",[],continuous_geometry_candidate_only,"[7510862052,7818098638,7818067424,7818064488,7818124494]",10549.887519606384,120,"{""explicit_oneway"":69,""missing_direction_unresolved"":43,""nonstatic_or_unknown_direction_unresolved"":8}",5303.333055201131,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,9cced40646ed08c358f4c552192cb7c17550b88de847aa4811c7daa29fa7c503,static_oneway_screen,"[""CR_THB_CODE:PNVL"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:NEU"",""CR_HB_LABEL:juinagar"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:vashi""]",[],continuous_geometry_candidate_only,"[7510862052,7818098638,7818067424,7818064488,7818124496,7818030805,7818050098,7817978923,4822210969,4819972201]",19852.55378807074,262,"{""explicit_oneway"":204,""missing_direction_unresolved"":43,""nonstatic_or_unknown_direction_unresolved"":15}",5805.719937072773,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,a865828ade152db9dc5c62663edf912627faabf8aa034946763b00af994dca44,static_oneway_screen,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:bandra""]",[],continuous_geometry_candidate_only,"[2166817452,621906366,2178163626,5389227991,7510862063,5389227965,5389227951,7510862067,2444154308,1365560232,1233481375]",14471.167453630462,237,"{""explicit_oneway"":90,""missing_direction_unresolved"":147}",9680.379299061105,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,af7cb41dc4f9ec5384f75dd43dff84578515cda9c28efdc4c3862274eced1913,static_oneway_screen,"[""CR_THB_CODE:VSH"",""CR_THB_CODE:SNPD"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]",[],continuous_geometry_candidate_only,"[4822211016,1990668445,7818206407,7818118169,7818209607,7818144558,7818210885,13032197037,1647133382]",18521.683387944322,261,"{""missing_direction_unresolved"":255,""nonstatic_or_unknown_direction_unresolved"":6}",18521.683387944322,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,static_oneway_screen,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]",[],continuous_geometry_candidate_only,"[7818050100,7817978921,7818206409,7818118169,7818209607,7818144558,7818210885,13032197037,1647133382]",20077.48862554405,248,"{""explicit_oneway"":22,""missing_direction_unresolved"":222,""nonstatic_or_unknown_direction_unresolved"":4}",17928.97744006142,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,static_oneway_screen,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",[],continuous_geometry_candidate_only,"[4819972201,1366794765,3878560519,1367093081,6171366460,1367093210,7818099445,7818093995,7510862064,619290284,4264980597,7510862062,619290482,2178163625,2176850501,2166817451]",29089.789673474417,353,"{""explicit_oneway"":297,""missing_direction_unresolved"":56}",4179.003337059024,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,b3693a84098b2f6c1129232a6269a4f959665221f87bffa3b42efeb0ad1f5f2f,static_oneway_screen,"[""CR_THB_CODE:PNVL"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:NEU"",""CR_HB_LABEL:juinagar"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road""]",[],continuous_geometry_candidate_only,"[7510862052,7818098638,7818067424,7818064488,7818124496,7818030805,7818050098,7817978923,4822210969,4819972201,1366794765,3878560519,1367093081,6171366460,1367093210,7818099445,7818093995,7510862066]",39633.53704811919,472,"{""explicit_oneway"":407,""missing_direction_unresolved"":43,""nonstatic_or_unknown_direction_unresolved"":22}",6181.769530341664,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,e7a933b3e2d0359793b66cbdbc998559de2a5e6adce89b187516803902954778,static_oneway_screen,"[""CR_THB_CODE:TNA"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:TUH"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:NEU"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:PNVL""]",[],continuous_geometry_candidate_only,"[1647133382,13032197037,7818210885,7818144558,7818209607,7818118169,7818206410,7817978920,7818050101,7818030804,7818124497,7818064487,7818067423,7818098639,7510862052]",34425.233396033655,387,"{""explicit_oneway"":137,""missing_direction_unresolved"":239,""nonstatic_or_unknown_direction_unresolved"":11}",24658.970207847895,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,f800c66f1378a9bf794b60410ae08c67b7706420a53bc8515719485c8f4568bb,static_oneway_screen,"[""CR_THB_CODE:BEPR"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:NEU"",""CR_HB_LABEL:juinagar"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",[],continuous_geometry_candidate_only,"[7818124496,7818030805,7818050098,7817978923,4822210969,4819972201,1366794765,3878560519,1367093081,6171366460,1367093210,7818099445,7818093995,7510862064,619290284,4264980597,7510862062,619290482,2178163625,2176850501,2166817451]",38391.11475678694,495,"{""explicit_oneway"":434,""missing_direction_unresolved"":56,""nonstatic_or_unknown_direction_unresolved"":5}",4471.289494531307,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,f8a958dc857000c77b7105a8f390bbf34d813aae8f25a19dbf4c32b020409511,static_oneway_screen,"[""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:vashi""]",[],continuous_geometry_candidate_only,"[7510862067,7818093994,7818099446,1367093212,7818024713,651265045,1366986900,246631903,241160689]",19784.826035655624,217,"{""explicit_oneway"":206,""missing_direction_unresolved"":3,""nonstatic_or_unknown_direction_unresolved"":8}",502.21004565002283,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
