train_number,pattern_id,variant,leg_sequence,from_station_key,to_station_key,candidate_length_geodesic_m,printed_interval_seconds,removed_explicit_origin_dwell_seconds,geometry_distance_over_printed_interval_kmh,status
98035,1e882f814a854be1e1d8a82277a05c0403326965c891314153f605a1e0cae85b,geometry_only,15,CR_THB_CODE:KHAG,CR_THB_CODE:MANR,2883.2709737845626,180,0,57.66541947569125,diagnostic_only_unresolved_clock_roles_and_minute_precision
98035,1e882f814a854be1e1d8a82277a05c0403326965c891314153f605a1e0cae85b,geometry_only,16,CR_THB_CODE:MANR,CR_THB_CODE:KNDS,1906.4326480439781,180,0,38.12865296087956,diagnostic_only_unresolved_clock_roles_and_minute_precision
98035,1e882f814a854be1e1d8a82277a05c0403326965c891314153f605a1e0cae85b,geometry_only,17,CR_THB_CODE:KNDS,CR_THB_CODE:PNVL,3419.6023305857802,300,0,41.035227967029364,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,1,CR_THB_CODE:PNVL,CR_THB_CODE:KNDS,3419.6023305857802,300,0,41.035227967029364,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,2,CR_THB_CODE:KNDS,CR_THB_CODE:MANR,1906.4326480439781,180,0,38.12865296087956,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,3,CR_THB_CODE:MANR,CR_THB_CODE:KHAG,2883.2709737845626,180,0,57.66541947569125,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,4,CR_THB_CODE:KHAG,CR_THB_CODE:BEPR,2341.922752343897,240,0,35.12884128515846,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,5,CR_THB_CODE:BEPR,CR_THB_CODE:SWDV,2375.227208561236,240,0,35.628408128418535,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,6,CR_THB_CODE:SWDV,CR_THB_CODE:NEU,1410.9908134425848,180,0,28.219816268851698,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,7,CR_THB_CODE:NEU,CR_HB_LABEL:juinagar,2479.9180787180044,180,0,49.59836157436009,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,8,CR_HB_LABEL:juinagar,CR_HB_LABEL:sanpada,1862.8041087982276,180,0,37.25608217596455,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,9,CR_HB_LABEL:sanpada,CR_HB_LABEL:vashi,1153.2327473506787,120,0,34.59698242052036,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,10,CR_HB_LABEL:vashi,CR_HB_LABEL:mankhurd,7466.497211714411,480,0,55.99872908785808,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,11,CR_HB_LABEL:mankhurd,CR_HB_LABEL:govandi,1911.707650082003,180,0,38.23415300164006,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,12,CR_HB_LABEL:govandi,CR_HB_LABEL:chembur,1745.3322778378265,120,0,52.359968335134795,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,13,CR_HB_LABEL:chembur,CR_HB_LABEL:tilaknagar,1237.8126320750155,180,0,24.75625264150031,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,14,CR_HB_LABEL:tilaknagar,CR_HB_LABEL:kurla,1247.7361695583327,180,0,24.954723391166656,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,15,CR_HB_LABEL:kurla,CR_HB_LABEL:chunabhatti,1871.7102923039242,180,0,37.43420584607849,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,16,CR_HB_LABEL:chunabhatti,CR_HB_LABEL:gtb nagar,1693.960324244551,180,0,33.87920648489102,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,17,CR_HB_LABEL:gtb nagar,CR_HB_LABEL:vadala road,2607.198749662982,360,0,26.071987496629824,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,18,CR_HB_LABEL:vadala road,CR_HB_LABEL:sewri,2037.9644353676197,180,0,40.75928870735239,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,19,CR_HB_LABEL:sewri,CR_HB_LABEL:cotton green,1841.9341437006112,180,0,36.83868287401223,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,20,CR_HB_LABEL:cotton green,CR_HB_LABEL:reay road,1039.5129988450374,120,0,31.18538996535112,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,21,CR_HB_LABEL:reay road,CR_HB_LABEL:dockyard road,1238.7956285432983,180,0,24.775912570865966,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,22,CR_HB_LABEL:dockyard road,CR_HB_LABEL:sandhurst road,797.1631056792348,120,0,23.914893170377045,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,23,CR_HB_LABEL:sandhurst road,CR_HB_LABEL:masjid,1020.3454118247835,120,0,30.610362354743504,diagnostic_only_unresolved_clock_roles_and_minute_precision
98036,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,24,CR_HB_LABEL:masjid,CR_HB_LABEL:mumbai csmt,1321.6380118765176,180,0,26.43276023753035,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,1,CR_HB_LABEL:mumbai csmt,CR_HB_LABEL:masjid,1321.6380118765176,180,0,26.43276023753035,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,2,CR_HB_LABEL:masjid,CR_HB_LABEL:sandhurst road,1020.3454118247835,180,0,20.406908236495667,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,3,CR_HB_LABEL:sandhurst road,CR_HB_LABEL:dockyard road,797.1631056792348,120,0,23.914893170377045,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,4,CR_HB_LABEL:dockyard road,CR_HB_LABEL:reay road,1238.7956285432983,120,0,37.163868856298954,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,5,CR_HB_LABEL:reay road,CR_HB_LABEL:cotton green,1039.5129988450374,120,0,31.18538996535112,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,6,CR_HB_LABEL:cotton green,CR_HB_LABEL:sewri,1841.9341437006112,180,0,36.83868287401223,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,7,CR_HB_LABEL:sewri,CR_HB_LABEL:vadala road,2037.9644353676197,180,0,40.75928870735239,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,8,CR_HB_LABEL:vadala road,CR_HB_LABEL:gtb nagar,2607.198749662982,300,0,31.286384995955785,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,9,CR_HB_LABEL:gtb nagar,CR_HB_LABEL:chunabhatti,1693.960324244551,180,0,33.87920648489102,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,10,CR_HB_LABEL:chunabhatti,CR_HB_LABEL:kurla,1871.7102923039242,180,0,37.43420584607849,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,11,CR_HB_LABEL:kurla,CR_HB_LABEL:tilaknagar,1247.7361695583327,180,0,24.954723391166656,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,12,CR_HB_LABEL:tilaknagar,CR_HB_LABEL:chembur,1237.8126320750155,120,0,37.134378962250466,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,13,CR_HB_LABEL:chembur,CR_HB_LABEL:govandi,1745.3322778378265,180,0,34.90664555675654,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,14,CR_HB_LABEL:govandi,CR_HB_LABEL:mankhurd,1911.707650082003,180,0,38.23415300164006,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,15,CR_HB_LABEL:mankhurd,CR_HB_LABEL:vashi,7466.497211714411,540,0,49.77664807809607,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,16,CR_HB_LABEL:vashi,CR_HB_LABEL:sanpada,1153.2327473506787,120,0,34.59698242052036,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,17,CR_HB_LABEL:sanpada,CR_HB_LABEL:juinagar,1862.8041087982276,180,0,37.25608217596455,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,18,CR_HB_LABEL:juinagar,CR_THB_CODE:NEU,2479.9180787180044,240,0,37.198771180770066,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,19,CR_THB_CODE:NEU,CR_THB_CODE:SWDV,1410.9908134425848,240,0,21.164862201638773,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,20,CR_THB_CODE:SWDV,CR_THB_CODE:BEPR,2375.227208561236,240,0,35.628408128418535,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,21,CR_THB_CODE:BEPR,CR_THB_CODE:KHAG,2341.922752343897,240,0,35.12884128515846,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,22,CR_THB_CODE:KHAG,CR_THB_CODE:MANR,2883.2709737845626,180,0,57.66541947569125,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,23,CR_THB_CODE:MANR,CR_THB_CODE:KNDS,1906.4326480439781,180,0,38.12865296087956,diagnostic_only_unresolved_clock_roles_and_minute_precision
98037,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,24,CR_THB_CODE:KNDS,CR_THB_CODE:PNVL,3419.6023305857802,300,0,41.035227967029364,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,1,CR_THB_CODE:PNVL,CR_THB_CODE:KNDS,3419.6023305857802,300,0,41.035227967029364,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,2,CR_THB_CODE:KNDS,CR_THB_CODE:MANR,1906.4326480439781,180,0,38.12865296087956,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,3,CR_THB_CODE:MANR,CR_THB_CODE:KHAG,2883.2709737845626,180,0,57.66541947569125,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,4,CR_THB_CODE:KHAG,CR_THB_CODE:BEPR,2341.922752343897,240,0,35.12884128515846,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,5,CR_THB_CODE:BEPR,CR_THB_CODE:SWDV,2375.227208561236,240,0,35.628408128418535,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,6,CR_THB_CODE:SWDV,CR_THB_CODE:NEU,1410.9908134425848,180,0,28.219816268851698,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,7,CR_THB_CODE:NEU,CR_HB_LABEL:juinagar,2479.9180787180044,180,0,49.59836157436009,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,8,CR_HB_LABEL:juinagar,CR_HB_LABEL:sanpada,1862.8041087982276,180,0,37.25608217596455,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,9,CR_HB_LABEL:sanpada,CR_HB_LABEL:vashi,1153.2327473506787,120,0,34.59698242052036,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,10,CR_HB_LABEL:vashi,CR_HB_LABEL:mankhurd,7466.497211714411,480,0,55.99872908785808,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,11,CR_HB_LABEL:mankhurd,CR_HB_LABEL:govandi,1911.707650082003,180,0,38.23415300164006,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,12,CR_HB_LABEL:govandi,CR_HB_LABEL:chembur,1745.3322778378265,120,0,52.359968335134795,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,13,CR_HB_LABEL:chembur,CR_HB_LABEL:tilaknagar,1237.8126320750155,180,0,24.75625264150031,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,14,CR_HB_LABEL:tilaknagar,CR_HB_LABEL:kurla,1247.7361695583327,180,0,24.954723391166656,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,15,CR_HB_LABEL:kurla,CR_HB_LABEL:chunabhatti,1871.7102923039242,180,0,37.43420584607849,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,16,CR_HB_LABEL:chunabhatti,CR_HB_LABEL:gtb nagar,1693.960324244551,180,0,33.87920648489102,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,17,CR_HB_LABEL:gtb nagar,CR_HB_LABEL:vadala road,2607.198749662982,360,0,26.071987496629824,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,18,CR_HB_LABEL:vadala road,CR_HB_LABEL:sewri,2037.9644353676197,180,0,40.75928870735239,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,19,CR_HB_LABEL:sewri,CR_HB_LABEL:cotton green,1841.9341437006112,180,0,36.83868287401223,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,20,CR_HB_LABEL:cotton green,CR_HB_LABEL:reay road,1039.5129988450374,120,0,31.18538996535112,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,21,CR_HB_LABEL:reay road,CR_HB_LABEL:dockyard road,1238.7956285432983,180,0,24.775912570865966,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,22,CR_HB_LABEL:dockyard road,CR_HB_LABEL:sandhurst road,797.1631056792348,120,0,23.914893170377045,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,23,CR_HB_LABEL:sandhurst road,CR_HB_LABEL:masjid,1020.3454118247835,120,0,30.610362354743504,diagnostic_only_unresolved_clock_roles_and_minute_precision
98038,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,24,CR_HB_LABEL:masjid,CR_HB_LABEL:mumbai csmt,1321.6380118765176,180,0,26.43276023753035,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,1,CR_HB_LABEL:mumbai csmt,CR_HB_LABEL:masjid,1321.6380118765176,180,0,26.43276023753035,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,2,CR_HB_LABEL:masjid,CR_HB_LABEL:sandhurst road,1020.3454118247835,180,0,20.406908236495667,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,3,CR_HB_LABEL:sandhurst road,CR_HB_LABEL:dockyard road,797.1631056792348,120,0,23.914893170377045,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,4,CR_HB_LABEL:dockyard road,CR_HB_LABEL:reay road,1238.7956285432983,120,0,37.163868856298954,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,5,CR_HB_LABEL:reay road,CR_HB_LABEL:cotton green,1039.5129988450374,120,0,31.18538996535112,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,6,CR_HB_LABEL:cotton green,CR_HB_LABEL:sewri,1841.9341437006112,180,0,36.83868287401223,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,7,CR_HB_LABEL:sewri,CR_HB_LABEL:vadala road,2037.9644353676197,240,0,30.569466530514298,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,8,CR_HB_LABEL:vadala road,CR_HB_LABEL:gtb nagar,2607.198749662982,300,0,31.286384995955785,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,9,CR_HB_LABEL:gtb nagar,CR_HB_LABEL:chunabhatti,1693.960324244551,180,0,33.87920648489102,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,10,CR_HB_LABEL:chunabhatti,CR_HB_LABEL:kurla,1871.7102923039242,180,0,37.43420584607849,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,11,CR_HB_LABEL:kurla,CR_HB_LABEL:tilaknagar,1247.7361695583327,180,0,24.954723391166656,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,12,CR_HB_LABEL:tilaknagar,CR_HB_LABEL:chembur,1237.8126320750155,120,0,37.134378962250466,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,13,CR_HB_LABEL:chembur,CR_HB_LABEL:govandi,1745.3322778378265,180,0,34.90664555675654,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,14,CR_HB_LABEL:govandi,CR_HB_LABEL:mankhurd,1911.707650082003,180,0,38.23415300164006,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,15,CR_HB_LABEL:mankhurd,CR_HB_LABEL:vashi,7466.497211714411,540,0,49.77664807809607,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,16,CR_HB_LABEL:vashi,CR_HB_LABEL:sanpada,1153.2327473506787,120,0,34.59698242052036,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,17,CR_HB_LABEL:sanpada,CR_HB_LABEL:juinagar,1862.8041087982276,180,0,37.25608217596455,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,18,CR_HB_LABEL:juinagar,CR_THB_CODE:NEU,2479.9180787180044,240,0,37.198771180770066,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,19,CR_THB_CODE:NEU,CR_THB_CODE:SWDV,1410.9908134425848,180,0,28.219816268851698,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,20,CR_THB_CODE:SWDV,CR_THB_CODE:BEPR,2375.227208561236,240,0,35.628408128418535,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,21,CR_THB_CODE:BEPR,CR_THB_CODE:KHAG,2341.922752343897,240,0,35.12884128515846,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,22,CR_THB_CODE:KHAG,CR_THB_CODE:MANR,2883.2709737845626,180,0,57.66541947569125,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,23,CR_THB_CODE:MANR,CR_THB_CODE:KNDS,1906.4326480439781,180,0,38.12865296087956,diagnostic_only_unresolved_clock_roles_and_minute_precision
98039,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,24,CR_THB_CODE:KNDS,CR_THB_CODE:PNVL,3419.6023305857802,300,0,41.035227967029364,diagnostic_only_unresolved_clock_roles_and_minute_precision
98040,b3693a84098b2f6c1129232a6269a4f959665221f87bffa3b42efeb0ad1f5f2f,geometry_only,1,CR_THB_CODE:PNVL,CR_THB_CODE:KNDS,3419.6023305857802,300,0,41.035227967029364,diagnostic_only_unresolved_clock_roles_and_minute_precision
98040,b3693a84098b2f6c1129232a6269a4f959665221f87bffa3b42efeb0ad1f5f2f,geometry_only,2,CR_THB_CODE:KNDS,CR_THB_CODE:MANR,1906.4326480439781,180,0,38.12865296087956,diagnostic_only_unresolved_clock_roles_and_minute_precision
98040,b3693a84098b2f6c1129232a6269a4f959665221f87bffa3b42efeb0ad1f5f2f,geometry_only,3,CR_THB_CODE:MANR,CR_THB_CODE:KHAG,2883.2709737845626,180,0,57.66541947569125,diagnostic_only_unresolved_clock_roles_and_minute_precision
