route_id,response_sequence,source_id,source_sha256,source,model_ready,station_id_raw,station_name_raw,published_cumulative_distance_km,published_cumulative_time_min
5648,1,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,2,Bhayandar Station West,0,0
5648,2,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,3,Balaji Nagar,0.2,1
5648,3,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,108,Bombay Market,0.6,2
5648,4,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,73,Jain mandir,0.8,3
5648,5,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,139,Cross Garden,1.1,4
5648,6,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,4,MBMC Head Office,1.4,5
5648,7,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,5,BHAYANDAR POLICE STATION,1.6,6
5648,8,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,6,BHAYANDAR SECONDARY SCHOOL,1.9,7
5648,9,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,203,Netaji Subhashchandra Bose,2.2,8
5648,10,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,286,Murda Khadi,2.9,9
5648,11,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,53,Murdha Gaon,3.4,10
5648,12,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,180,Sai Mandir Mudha,3.6,11
5648,13,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,176,Sadanand Nagar,3.7,12
5648,14,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,141,Rai Custom House,4.2,13
5648,15,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,264,Rai Gaon,4.5,14
5648,16,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,195,Shivneri,4.7,15
5648,17,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,285,Salasar,4.9,16
5648,18,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,290,Suryanarayan Mandir,5.2,17
5648,19,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,43,MorvaGaon,5.5,18
5648,20,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,17,Water Tank Morva,5.6,19
5648,21,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,41,Morva Bhat,5.8,20
5648,22,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,149,Datt Madir Kumbhadi,6.4,21
5648,23,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,283,Alken Pada,6.6,22
5648,24,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,161,Dongari,7,23
5648,25,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,216,TARODI,7.1,24
5648,26,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,67,IceFactory,7.4,25
5648,27,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,118,Khadan,7.8,26
5648,28,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,214,Talav,8,27
5648,29,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,274,Anand Nagar,8.2,28
5648,30,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,223,Telephone Exchange,8.3,29
5648,31,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,215,TALAVALI,8.6,30
5648,32,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,321,Keshav Shrushti,9,31
5648,33,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,115,Check Post Bhoot Bunglow,9.1,32
5648,34,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,204,Stella Marris Hospital,9.4,33
5648,35,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,212,Talathi Office,9.8,34
5648,36,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,8,GAVDEVI MANDIR,10.1,35
5648,37,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,45,Uttan Church,10.3,36
5648,38,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,284,Uttan Naka,10.5,37
5648,39,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,235,Uttan Market,10.7,38
5648,40,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,96,Karai Pada,11,39
5648,41,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,33,Saint Fransis Nagar,11.2,40
5648,42,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,249,PATAN BANDAR,11.5,41
5648,43,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,325,Pali Gaon,11.7,42
5648,44,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,234,Pali Bunder,11.9,43
5648,45,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,239,Pali Hospital,12.1,44
5648,46,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,47,Sant Rock,12.3,45
5648,47,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,240,Pali Shanti Nagar,12.3,46
5648,48,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,236,Pali Beach Resort,12.7,47
5648,49,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,229,U turn Resort,13.4,48
5648,50,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,77,Bavadi,13.7,49
5648,51,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,130,Chouk Gaon,14,50
5648,52,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,128,Chowk Church,14.1,51
5648,53,mbmt_route_details_5648,38a3ce0becb690ce97e656b502848a80457232f38c6432f0f6fdace59ef336fd,operator_passenger_query,False,127,Chimaji Appa Chouk,14.4,52
5649,1,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,127,Chimaji Appa Chouk,0,0
5649,2,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,128,Chowk Church,0.3,1
5649,3,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,130,Chouk Gaon,0.4,2
5649,4,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,77,Bavadi,0.7,3
5649,5,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,229,U turn Resort,1,4
5649,6,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,236,Pali Beach Resort,1.7,5
5649,7,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,240,Pali Shanti Nagar,2.1,6
5649,8,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,47,Sant Rock,2.1,7
5649,9,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,239,Pali Hospital,2.3,8
5649,10,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,234,Pali Bunder,2.5,9
5649,11,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,325,Pali Gaon,2.7,10
5649,12,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,249,PATAN BANDAR,2.9,11
5649,13,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,33,Saint Fransis Nagar,3.2,12
5649,14,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,96,Karai Pada,3.4,13
5649,15,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,235,Uttan Market,3.7,14
5649,16,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,284,Uttan Naka,3.9,15
5649,17,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,45,Uttan Church,4.1,16
5649,18,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,8,GAVDEVI MANDIR,4.3,17
5649,19,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,212,Talathi Office,4.6,18
5649,20,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,204,Stella Marris Hospital,5,19
5649,21,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,115,Check Post Bhoot Bunglow,5.3,20
5649,22,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,321,Keshav Shrushti,5.4,21
5649,23,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,215,TALAVALI,5.8,22
5649,24,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,223,Telephone Exchange,6.1,23
5649,25,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,274,Anand Nagar,6.2,24
5649,26,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,214,Talav,6.4,25
5649,27,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,118,Khadan,6.6,26
5649,28,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,67,IceFactory,7,27
5649,29,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,216,TARODI,7.3,28
5649,30,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,161,Dongari,7.4,29
5649,31,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,283,Alken Pada,7.8,30
5649,32,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,149,Datt Madir Kumbhadi,8,31
5649,33,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,41,Morva Bhat,8.6,32
5649,34,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,17,Water Tank Morva,8.8,33
5649,35,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,43,MorvaGaon,8.9,34
5649,36,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,290,Suryanarayan Mandir,9.2,35
5649,37,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,285,Salasar,9.5,36
5649,38,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,195,Shivneri,9.7,37
5649,39,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,264,Rai Gaon,9.9,38
5649,40,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,141,Rai Custom House,10.2,39
5649,41,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,176,Sadanand Nagar,10.7,40
5649,42,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,180,Sai Mandir Mudha,10.8,41
5649,43,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,53,Murdha Gaon,11,42
5649,44,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,286,Murda Khadi,11.5,43
5649,45,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,203,Netaji Subhashchandra Bose,12.2,44
5649,46,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,6,BHAYANDAR SECONDARY SCHOOL,12.5,45
5649,47,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,5,BHAYANDAR POLICE STATION,12.8,46
5649,48,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,4,MBMC Head Office,13,47
5649,49,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,139,Cross Garden,13.3,48
5649,50,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,73,Jain mandir,13.6,49
5649,51,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,108,Bombay Market,13.8,49
5649,52,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,3,Balaji Nagar,14.2,50
5649,53,mbmt_route_details_5649,42d96e55dc2e64fd265a09d19bd439e924648eefda37ecc3fc201b4d7974117c,operator_passenger_query,False,2,Bhayandar Station West,14.4,51
5650,1,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,2,Bhayandar Station West,0,0
5650,2,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,3,Balaji Nagar,0.4,1
5650,3,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,108,Bombay Market,0.8,2
5650,4,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,73,Jain mandir,1,3
5650,5,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,139,Cross Garden,1.2,4
5650,6,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,4,MBMC Head Office,1.5,5
5650,7,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,5,BHAYANDAR POLICE STATION,1.9,6
5650,8,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,6,BHAYANDAR SECONDARY SCHOOL,2.1,7
5650,9,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,203,Netaji Subhashchandra Bose,2.2,8
5650,10,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,286,Murda Khadi,3,9
5650,11,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,53,Murdha Gaon,3.4,10
5650,12,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,180,Sai Mandir Mudha,3.6,11
5650,13,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,176,Sadanand Nagar,3.7,12
5650,14,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,141,Rai Custom House,4,13
5650,15,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,264,Rai Gaon,4.5,14
5650,16,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,195,Shivneri,4.6,15
5650,17,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,285,Salasar,4.8,16
5650,18,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,290,Suryanarayan Mandir,5,17
5650,19,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,43,MorvaGaon,5.3,18
5650,20,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,17,Water Tank Morva,5.5,19
5650,21,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,41,Morva Bhat,5.7,20
5650,22,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,149,Datt Madir Kumbhadi,6.2,21
5650,23,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,283,Alken Pada,6.3,22
5650,24,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,161,Dongari,6.7,23
5650,25,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,216,TARODI,6.9,24
5650,26,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,67,IceFactory,7.2,25
5650,27,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,118,Khadan,7.6,26
5650,28,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,214,Talav,7.8,27
5650,29,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,274,Anand Nagar,7.9,28
5650,30,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,223,Telephone Exchange,8,29
5650,31,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,215,TALAVALI,8.2,30
5650,32,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,321,Keshav Shrushti,8.6,31
5650,33,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,65,Hotel Sanvers,9,32
5650,34,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,125,Chawali Cross,9.4,33
5650,35,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,25,Maxwell Hotel,9.8,34
5650,36,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,157,Maharashtra Judical Academy,10.3,35
5650,37,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,271,Ram Ratan Int School,10.5,36
5650,38,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,82,Vruddha Aashram,11.1,37
5650,39,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,291,Sawant Wadi,11.3,38
5650,40,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,129,Kolyachi Bawadi,11.6,39
5650,41,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,192,Shefali,12,40
5650,42,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,231,Pakhadi,12.1,41
5650,43,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,238,Vairal Talav 1,12.8,42
5650,44,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,242,Vale,13.3,43
5650,45,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,30,Gorai Cross,13.7,44
5650,46,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,28,Gorai Church,13.7,45
5650,47,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,287,Gorai Police Station,14.5,46
5650,48,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,131,Kulav,14.5,47
5650,49,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,292,Haudpada,14.9,48
5650,50,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,40,Ambedkar Nagar,15.4,49
5650,51,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,208,Sumlayi Talav,16.2,50
5650,52,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,179,Sai Mauli Mandir,16.3,51
5650,53,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,147,Darga,16.7,52
5650,54,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,359,Ashwin Wadi,16.8,53
5650,55,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,293,Domnika Wadi,16.9,54
5650,56,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,98,Manori Talav,17.6,55
5650,57,mbmt_route_details_5650,4934562b2d6046133ea1170da6b3dce2b49314a81532750b0a6af1d01e88e364,operator_passenger_query,False,84,Bhandar Vadi,17.6,56
