source,source_id,source_sha256,source_row_serial,depot_code,depot_name,zone_raw,status,route_ordinal,route_label_raw,mode,identity_crosswalk_status
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,8,360,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,9,361,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,10,362,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,11,363,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,12,367,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,13,369,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,14,377,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,15,431,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,16,448L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,17,501L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,21,A,Anik.,Eastern Suburb Zone,current_operation_and_geocoding_unverified,18,AS3,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,1,14,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,2,15,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,3,43,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,4,64,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,5,67,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,6,76,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,7,88,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,8,169,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,9,170,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,10,172,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,11,175,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,12,181,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,13,255L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,14,302,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,15,312,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,16,315,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,22,PN,Prateeksha Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,17,341,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,1,21L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,2,92L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,3,93L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,4,352,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,5,355L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,6,364,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,7,374L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,8,378,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,9,380,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,10,382L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,11,399L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,12,493L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,13,502L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,14,506L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,15,521L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,16,663,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,17,C21Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,18,C50Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,19,C60Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,20,AS592,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,23,D,Deonar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,21,678,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,1,8L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,2,19L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,3,20L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,4,329,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,5,350,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,6,357,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,7,358,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,8,366,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,9,372,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,10,375L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,11,376L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,12,379,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,13,383,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,14,404,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,15,488L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,16,489L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,17,518L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,24,SN,Shivaji Nagar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,18,C8Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,1,10L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,2,185,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,3,305,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,4,325,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,5,354,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,6,381,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,7,385,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,8,386,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,9,388L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,10,389,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,11,393,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,12,394,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,13,397,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,14,416,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,15,419,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,16,421,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,17,427,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,18,429,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,19,430,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,20,470L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,21,481,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,22,487L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,23,494L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,24,497L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,25,499L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,26,509L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,27,511L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,28,533L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,29,C53Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,25,G,Ghatkopar,Eastern Suburb Zone,current_operation_and_geocoding_unverified,30,AS9,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,1,7L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,2,331,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,3,340,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,4,387,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,5,410,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,6,417,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,7,478L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,8,500L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,9,510L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,10,602,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,11,603,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,12,604,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,13,605,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,14,606,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,15,607,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,16,608,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,26,V,Vikhroli,Eastern Suburb Zone,current_operation_and_geocoding_unverified,17,612,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,1,368L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,2,370,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,3,373L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,4,391,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,5,396L,bus,unresolved
