route_id,trip_id,route_number,from_station_id,to_station_id,published_departure_time,departure_clock_s,calendar_status,source,source_id
5578,21151,002,3173,3156,12:03 PM,43380,unresolved,observed,nmmt_schedule_5578
5582,15683,083 AC,3173,3137,07:05 AM,25500,unresolved,observed,nmmt_schedule_5582
5582,15725,083 AC,3173,3137,07:35 AM,27300,unresolved,observed,nmmt_schedule_5582
5582,15685,083 AC,3173,3137,08:11 AM,29460,unresolved,observed,nmmt_schedule_5582
5582,15718,083 AC,3173,3137,08:35 AM,30900,unresolved,observed,nmmt_schedule_5582
5582,15730,083 AC,3173,3137,08:41 AM,31260,unresolved,observed,nmmt_schedule_5582
5582,15687,083 AC,3173,3137,09:23 AM,33780,unresolved,observed,nmmt_schedule_5582
5582,15727,083 AC,3173,3137,09:53 AM,35580,unresolved,observed,nmmt_schedule_5582
5582,15689,083 AC,3173,3137,10:40 AM,38400,unresolved,observed,nmmt_schedule_5582
5582,15720,083 AC,3173,3137,10:47 AM,38820,unresolved,observed,nmmt_schedule_5582
5582,15729,083 AC,3173,3137,11:10 AM,40200,unresolved,observed,nmmt_schedule_5582
5582,15721,083 AC,3173,3137,01:17 PM,47820,unresolved,observed,nmmt_schedule_5582
5582,15693,083 AC,3173,3137,02:25 PM,51900,unresolved,observed,nmmt_schedule_5582
5582,15708,083 AC,3173,3137,04:02 PM,57720,unresolved,observed,nmmt_schedule_5582
5582,15696,083 AC,3173,3137,04:32 PM,59520,unresolved,observed,nmmt_schedule_5582
5582,15710,083 AC,3173,3137,05:12 PM,61920,unresolved,observed,nmmt_schedule_5582
5582,15700,083 AC,3173,3137,05:42 PM,63720,unresolved,observed,nmmt_schedule_5582
5582,15694,083 AC,3173,3137,06:15 PM,65700,unresolved,observed,nmmt_schedule_5582
5582,15712,083 AC,3173,3137,06:26 PM,66360,unresolved,observed,nmmt_schedule_5582
5582,15699,083 AC,3173,3137,06:56 PM,68160,unresolved,observed,nmmt_schedule_5582
5582,15714,083 AC,3173,3137,07:42 PM,70920,unresolved,observed,nmmt_schedule_5582
5582,15701,083 AC,3173,3137,08:12 PM,72720,unresolved,observed,nmmt_schedule_5582
5582,10513,083 AC,3173,3137,07:05 AM,25500,unresolved,observed,nmmt_schedule_5582
5582,10533,083 AC,3173,3137,07:35 AM,27300,unresolved,observed,nmmt_schedule_5582
5582,10515,083 AC,3173,3137,08:11 AM,29460,unresolved,observed,nmmt_schedule_5582
5582,10535,083 AC,3173,3137,08:41 AM,31260,unresolved,observed,nmmt_schedule_5582
5582,10517,083 AC,3173,3137,09:23 AM,33780,unresolved,observed,nmmt_schedule_5582
5582,10537,083 AC,3173,3137,09:53 AM,35580,unresolved,observed,nmmt_schedule_5582
5582,10519,083 AC,3173,3137,10:40 AM,38400,unresolved,observed,nmmt_schedule_5582
5582,10539,083 AC,3173,3137,11:10 AM,40200,unresolved,observed,nmmt_schedule_5582
5582,10523,083 AC,3173,3137,04:02 PM,57720,unresolved,observed,nmmt_schedule_5582
5582,10543,083 AC,3173,3137,04:32 PM,59520,unresolved,observed,nmmt_schedule_5582
5582,10525,083 AC,3173,3137,05:12 PM,61920,unresolved,observed,nmmt_schedule_5582
5582,10545,083 AC,3173,3137,05:42 PM,63720,unresolved,observed,nmmt_schedule_5582
5582,10527,083 AC,3173,3137,06:26 PM,66360,unresolved,observed,nmmt_schedule_5582
5582,10547,083 AC,3173,3137,06:56 PM,68160,unresolved,observed,nmmt_schedule_5582
5582,10529,083 AC,3173,3137,07:42 PM,70920,unresolved,observed,nmmt_schedule_5582
5582,10549,083 AC,3173,3137,08:12 PM,72720,unresolved,observed,nmmt_schedule_5582
5586,21148,002,3624,3173,07:35 AM,27300,unresolved,observed,nmmt_schedule_5586
5586,21135,002,3624,3173,07:50 AM,28200,unresolved,observed,nmmt_schedule_5586
5586,21137,002,3624,3173,09:10 AM,33000,unresolved,observed,nmmt_schedule_5586
5586,21147,002,3624,3173,10:09 AM,36540,unresolved,observed,nmmt_schedule_5586
5586,21139,002,3624,3173,11:15 AM,40500,unresolved,observed,nmmt_schedule_5586
5586,21150,002,3624,3173,11:25 AM,41100,unresolved,observed,nmmt_schedule_5586
5586,21140,002,3624,3173,12:35 PM,45300,unresolved,observed,nmmt_schedule_5586
5586,21156,002,3624,3173,02:40 PM,52800,unresolved,observed,nmmt_schedule_5586
5586,21167,002,3624,3173,03:20 PM,55200,unresolved,observed,nmmt_schedule_5586
5586,21158,002,3624,3173,03:58 PM,57480,unresolved,observed,nmmt_schedule_5586
5586,21169,002,3624,3173,04:35 PM,59700,unresolved,observed,nmmt_schedule_5586
5586,21160,002,3624,3173,05:13 PM,61980,unresolved,observed,nmmt_schedule_5586
5586,21170,002,3624,3173,05:51 PM,64260,unresolved,observed,nmmt_schedule_5586
5586,21162,002,3624,3173,06:30 PM,66600,unresolved,observed,nmmt_schedule_5586
5586,21172,002,3624,3173,07:10 PM,69000,unresolved,observed,nmmt_schedule_5586
5591,15682,083 AC,3137,3173,06:30 AM,23400,unresolved,observed,nmmt_schedule_5591
5591,15724,083 AC,3137,3173,07:00 AM,25200,unresolved,observed,nmmt_schedule_5591
5591,15684,083 AC,3137,3173,07:38 AM,27480,unresolved,observed,nmmt_schedule_5591
5591,24721,083 AC,3137,3173,07:50 AM,28200,unresolved,observed,nmmt_schedule_5591
5591,15717,083 AC,3137,3173,08:00 AM,28800,unresolved,observed,nmmt_schedule_5591
5591,15726,083 AC,3137,3173,08:08 AM,29280,unresolved,observed,nmmt_schedule_5591
5591,24689,083 AC,3137,3173,08:40 AM,31200,unresolved,observed,nmmt_schedule_5591
5591,15686,083 AC,3137,3173,08:47 AM,31620,unresolved,observed,nmmt_schedule_5591
5591,15731,083 AC,3137,3173,09:17 AM,33420,unresolved,observed,nmmt_schedule_5591
5591,15688,083 AC,3137,3173,10:00 AM,36000,unresolved,observed,nmmt_schedule_5591
5591,15719,083 AC,3137,3173,10:20 AM,37200,unresolved,observed,nmmt_schedule_5591
5591,15728,083 AC,3137,3173,10:30 AM,37800,unresolved,observed,nmmt_schedule_5591
5591,15692,083 AC,3137,3173,01:50 PM,49800,unresolved,observed,nmmt_schedule_5591
5591,15707,083 AC,3137,3173,03:30 PM,55800,unresolved,observed,nmmt_schedule_5591
5591,15705,083 AC,3137,3173,04:00 PM,57600,unresolved,observed,nmmt_schedule_5591
5591,15709,083 AC,3137,3173,04:37 PM,59820,unresolved,observed,nmmt_schedule_5591
5591,15697,083 AC,3137,3173,05:07 PM,61620,unresolved,observed,nmmt_schedule_5591
5591,15711,083 AC,3137,3173,05:48 PM,64080,unresolved,observed,nmmt_schedule_5591
5591,15698,083 AC,3137,3173,06:18 PM,65880,unresolved,observed,nmmt_schedule_5591
5591,15713,083 AC,3137,3173,07:05 PM,68700,unresolved,observed,nmmt_schedule_5591
5591,15703,083 AC,3137,3173,07:35 PM,70500,unresolved,observed,nmmt_schedule_5591
5591,10512,083 AC,3137,3173,06:30 AM,23400,unresolved,observed,nmmt_schedule_5591
5591,10532,083 AC,3137,3173,07:00 AM,25200,unresolved,observed,nmmt_schedule_5591
5591,10514,083 AC,3137,3173,07:38 AM,27480,unresolved,observed,nmmt_schedule_5591
5591,10534,083 AC,3137,3173,08:08 AM,29280,unresolved,observed,nmmt_schedule_5591
5591,10516,083 AC,3137,3173,08:47 AM,31620,unresolved,observed,nmmt_schedule_5591
5591,10536,083 AC,3137,3173,09:17 AM,33420,unresolved,observed,nmmt_schedule_5591
5591,10518,083 AC,3137,3173,10:00 AM,36000,unresolved,observed,nmmt_schedule_5591
5591,10538,083 AC,3137,3173,10:30 AM,37800,unresolved,observed,nmmt_schedule_5591
5591,10522,083 AC,3137,3173,03:30 PM,55800,unresolved,observed,nmmt_schedule_5591
5591,10542,083 AC,3137,3173,04:00 PM,57600,unresolved,observed,nmmt_schedule_5591
5591,10524,083 AC,3137,3173,04:37 PM,59820,unresolved,observed,nmmt_schedule_5591
5591,10544,083 AC,3137,3173,05:07 PM,61620,unresolved,observed,nmmt_schedule_5591
5591,10526,083 AC,3137,3173,05:48 PM,64080,unresolved,observed,nmmt_schedule_5591
5591,10546,083 AC,3137,3173,06:18 PM,65880,unresolved,observed,nmmt_schedule_5591
5591,10528,083 AC,3137,3173,07:05 PM,68700,unresolved,observed,nmmt_schedule_5591
5591,10548,083 AC,3137,3173,07:35 PM,70500,unresolved,observed,nmmt_schedule_5591
5599,21655,062,2717,3194,06:50 AM,24600,unresolved,observed,nmmt_schedule_5599
5599,23259,062,2717,3194,07:10 AM,25800,unresolved,observed,nmmt_schedule_5599
5599,21659,062,2717,3194,07:15 AM,26100,unresolved,observed,nmmt_schedule_5599
5599,23268,062,2717,3194,07:30 AM,27000,unresolved,observed,nmmt_schedule_5599
5599,21664,062,2717,3194,07:40 AM,27600,unresolved,observed,nmmt_schedule_5599
5599,23284,062,2717,3194,07:45 AM,27900,unresolved,observed,nmmt_schedule_5599
5599,23288,062,2717,3194,08:05 AM,29100,unresolved,observed,nmmt_schedule_5599
5599,21671,062,2717,3194,08:10 AM,29400,unresolved,observed,nmmt_schedule_5599
5599,23294,062,2717,3194,08:25 AM,30300,unresolved,observed,nmmt_schedule_5599
5599,21678,062,2717,3194,08:40 AM,31200,unresolved,observed,nmmt_schedule_5599
5599,23299,062,2717,3194,08:50 AM,31800,unresolved,observed,nmmt_schedule_5599
5599,23314,062,2717,3194,09:10 AM,33000,unresolved,observed,nmmt_schedule_5599
5599,21688,062,2717,3194,09:25 AM,33900,unresolved,observed,nmmt_schedule_5599
5599,21696,062,2717,3194,09:40 AM,34800,unresolved,observed,nmmt_schedule_5599
5599,21702,062,2717,3194,09:55 AM,35700,unresolved,observed,nmmt_schedule_5599
5599,21708,062,2717,3194,10:10 AM,36600,unresolved,observed,nmmt_schedule_5599
5599,23339,062,2717,3194,10:30 AM,37800,unresolved,observed,nmmt_schedule_5599
5599,21657,062,2717,3194,10:40 AM,38400,unresolved,observed,nmmt_schedule_5599
5599,23256,062,2717,3194,10:45 AM,38700,unresolved,observed,nmmt_schedule_5599
5599,23261,062,2717,3194,11:05 AM,39900,unresolved,observed,nmmt_schedule_5599
5599,21661,062,2717,3194,11:10 AM,40200,unresolved,observed,nmmt_schedule_5599
5599,23271,062,2717,3194,11:30 AM,41400,unresolved,observed,nmmt_schedule_5599
5599,21666,062,2717,3194,11:40 AM,42000,unresolved,observed,nmmt_schedule_5599
5599,23286,062,2717,3194,11:50 AM,42600,unresolved,observed,nmmt_schedule_5599
5599,23290,062,2717,3194,12:05 PM,43500,unresolved,observed,nmmt_schedule_5599
5599,21673,062,2717,3194,12:10 PM,43800,unresolved,observed,nmmt_schedule_5599
5599,23296,062,2717,3194,12:30 PM,45000,unresolved,observed,nmmt_schedule_5599
5599,21680,062,2717,3194,12:45 PM,45900,unresolved,observed,nmmt_schedule_5599
5599,23316,062,2717,3194,01:05 PM,47100,unresolved,observed,nmmt_schedule_5599
5599,21686,062,2717,3194,01:10 PM,47400,unresolved,observed,nmmt_schedule_5599
5599,21692,062,2717,3194,01:25 PM,48300,unresolved,observed,nmmt_schedule_5599
5599,23326,062,2717,3194,01:40 PM,49200,unresolved,observed,nmmt_schedule_5599
5599,21710,062,2717,3194,02:15 PM,51300,unresolved,observed,nmmt_schedule_5599
5599,23548,062,2717,3194,02:25 PM,51900,unresolved,observed,nmmt_schedule_5599
5599,21698,062,2717,3194,02:40 PM,52800,unresolved,observed,nmmt_schedule_5599
5599,21704,062,2717,3194,02:55 PM,53700,unresolved,observed,nmmt_schedule_5599
5599,23344,062,2717,3194,03:00 PM,54000,unresolved,observed,nmmt_schedule_5599
5599,23336,062,2717,3194,03:15 PM,54900,unresolved,observed,nmmt_schedule_5599
5599,23264,062,2717,3194,03:20 PM,55200,unresolved,observed,nmmt_schedule_5599
5599,23557,062,2717,3194,03:30 PM,55800,unresolved,observed,nmmt_schedule_5599
5599,23341,062,2717,3194,03:35 PM,56100,unresolved,observed,nmmt_schedule_5599
5599,23274,062,2717,3194,04:00 PM,57600,unresolved,observed,nmmt_schedule_5599
5599,23562,062,2717,3194,04:05 PM,57900,unresolved,observed,nmmt_schedule_5599
5599,23279,062,2717,3194,04:25 PM,59100,unresolved,observed,nmmt_schedule_5599
5599,23568,062,2717,3194,04:35 PM,59700,unresolved,observed,nmmt_schedule_5599
5599,23308,062,2717,3194,04:55 PM,60900,unresolved,observed,nmmt_schedule_5599
5599,23572,062,2717,3194,05:10 PM,61800,unresolved,observed,nmmt_schedule_5599
5599,23221,062,2717,3194,05:15 PM,62100,unresolved,observed,nmmt_schedule_5599
5599,23226,062,2717,3194,05:40 PM,63600,unresolved,observed,nmmt_schedule_5599
5599,23231,062,2717,3194,05:58 PM,64680,unresolved,observed,nmmt_schedule_5599
5599,23582,062,2717,3194,06:15 PM,65700,unresolved,observed,nmmt_schedule_5599
5599,23237,062,2717,3194,06:20 PM,66000,unresolved,observed,nmmt_schedule_5599
5599,23244,062,2717,3194,06:40 PM,67200,unresolved,observed,nmmt_schedule_5599
5599,23587,062,2717,3194,06:45 PM,67500,unresolved,observed,nmmt_schedule_5599
5599,23249,062,2717,3194,07:00 PM,68400,unresolved,observed,nmmt_schedule_5599
5599,23346,062,2717,3194,07:20 PM,69600,unresolved,observed,nmmt_schedule_5599
5599,23266,062,2717,3194,07:35 PM,70500,unresolved,observed,nmmt_schedule_5599
5599,23305,062,2717,3194,07:50 PM,71400,unresolved,observed,nmmt_schedule_5599
5599,23276,062,2717,3194,08:10 PM,72600,unresolved,observed,nmmt_schedule_5599
5599,23564,062,2717,3194,08:15 PM,72900,unresolved,observed,nmmt_schedule_5599
5599,23281,062,2717,3194,08:35 PM,74100,unresolved,observed,nmmt_schedule_5599
5599,23570,062,2717,3194,08:50 PM,75000,unresolved,observed,nmmt_schedule_5599
5599,23310,062,2717,3194,09:05 PM,75900,unresolved,observed,nmmt_schedule_5599
5599,23574,062,2717,3194,09:20 PM,76800,unresolved,observed,nmmt_schedule_5599
5599,23223,062,2717,3194,09:25 PM,77100,unresolved,observed,nmmt_schedule_5599
5599,23228,062,2717,3194,09:45 PM,78300,unresolved,observed,nmmt_schedule_5599
5599,23233,062,2717,3194,10:05 PM,79500,unresolved,observed,nmmt_schedule_5599
5599,23239,062,2717,3194,10:24 PM,80640,unresolved,observed,nmmt_schedule_5599
5599,23246,062,2717,3194,10:50 PM,82200,unresolved,observed,nmmt_schedule_5599
5599,23590,062,2717,3194,10:55 PM,82500,unresolved,observed,nmmt_schedule_5599
5603,22233,042,2907,3031,04:35 AM,16500,unresolved,observed,nmmt_schedule_5603
5603,18660,042,2907,3031,05:02 AM,18120,unresolved,observed,nmmt_schedule_5603
5603,22238,042,2907,3031,05:07 AM,18420,unresolved,observed,nmmt_schedule_5603
5603,18598,042,2907,3031,05:15 AM,18900,unresolved,observed,nmmt_schedule_5603
5603,18665,042,2907,3031,05:20 AM,19200,unresolved,observed,nmmt_schedule_5603
5603,22243,042,2907,3031,05:25 AM,19500,unresolved,observed,nmmt_schedule_5603
5603,18670,042,2907,3031,05:40 AM,20400,unresolved,observed,nmmt_schedule_5603
5603,22248,042,2907,3031,05:48 AM,20880,unresolved,observed,nmmt_schedule_5603
5604,25324,062,3194,2717,05:30 AM,19800,unresolved,observed,nmmt_schedule_5604
5604,23521,062,3194,2717,06:18 AM,22680,unresolved,observed,nmmt_schedule_5604
5604,21669,062,3194,2717,06:28 AM,23280,unresolved,observed,nmmt_schedule_5604
5604,21675,062,3194,2717,06:30 AM,23400,unresolved,observed,nmmt_schedule_5604
5604,23293,062,3194,2717,06:45 AM,24300,unresolved,observed,nmmt_schedule_5604
5604,21677,062,3194,2717,07:00 AM,25200,unresolved,observed,nmmt_schedule_5604
5604,23298,062,3194,2717,07:10 AM,25800,unresolved,observed,nmmt_schedule_5604
5604,21684,062,3194,2717,07:30 AM,27000,unresolved,observed,nmmt_schedule_5604
5604,21690,062,3194,2717,07:45 AM,27900,unresolved,observed,nmmt_schedule_5604
5604,21695,062,3194,2717,08:00 AM,28800,unresolved,observed,nmmt_schedule_5604
5604,21701,062,3194,2717,08:15 AM,29700,unresolved,observed,nmmt_schedule_5604
5604,21707,062,3194,2717,08:30 AM,30600,unresolved,observed,nmmt_schedule_5604
5604,23338,062,3194,2717,08:50 AM,31800,unresolved,observed,nmmt_schedule_5604
5604,21656,062,3194,2717,09:00 AM,32400,unresolved,observed,nmmt_schedule_5604
5604,23255,062,3194,2717,09:05 AM,32700,unresolved,observed,nmmt_schedule_5604
5604,23260,062,3194,2717,09:25 AM,33900,unresolved,observed,nmmt_schedule_5604
5604,21660,062,3194,2717,09:30 AM,34200,unresolved,observed,nmmt_schedule_5604
5604,23270,062,3194,2717,09:48 AM,35280,unresolved,observed,nmmt_schedule_5604
5604,21665,062,3194,2717,10:00 AM,36000,unresolved,observed,nmmt_schedule_5604
5604,23285,062,3194,2717,10:10 AM,36600,unresolved,observed,nmmt_schedule_5604
5604,23289,062,3194,2717,10:25 AM,37500,unresolved,observed,nmmt_schedule_5604
5604,21672,062,3194,2717,10:30 AM,37800,unresolved,observed,nmmt_schedule_5604
5604,23295,062,3194,2717,10:48 AM,38880,unresolved,observed,nmmt_schedule_5604
5604,21679,062,3194,2717,11:00 AM,39600,unresolved,observed,nmmt_schedule_5604
5604,23300,062,3194,2717,11:05 AM,39900,unresolved,observed,nmmt_schedule_5604
5604,23315,062,3194,2717,11:25 AM,41100,unresolved,observed,nmmt_schedule_5604
5604,21683,062,3194,2717,11:30 AM,41400,unresolved,observed,nmmt_schedule_5604
5604,21691,062,3194,2717,11:45 AM,42300,unresolved,observed,nmmt_schedule_5604
5604,23325,062,3194,2717,12:05 PM,43500,unresolved,observed,nmmt_schedule_5604
5604,21703,062,3194,2717,12:20 PM,44400,unresolved,observed,nmmt_schedule_5604
5604,21709,062,3194,2717,12:40 PM,45600,unresolved,observed,nmmt_schedule_5604
5604,23545,062,3194,2717,12:50 PM,46200,unresolved,observed,nmmt_schedule_5604
5604,23340,062,3194,2717,01:00 PM,46800,unresolved,observed,nmmt_schedule_5604
5604,23343,062,3194,2717,01:25 PM,48300,unresolved,observed,nmmt_schedule_5604
5604,23263,062,3194,2717,01:45 PM,49500,unresolved,observed,nmmt_schedule_5604
5604,23556,062,3194,2717,01:55 PM,50100,unresolved,observed,nmmt_schedule_5604
5604,23302,062,3194,2717,02:00 PM,50400,unresolved,observed,nmmt_schedule_5604
5604,23273,062,3194,2717,02:25 PM,51900,unresolved,observed,nmmt_schedule_5604
5604,23561,062,3194,2717,02:30 PM,52200,unresolved,observed,nmmt_schedule_5604
5604,23278,062,3194,2717,02:50 PM,53400,unresolved,observed,nmmt_schedule_5604
5604,23567,062,3194,2717,03:00 PM,54000,unresolved,observed,nmmt_schedule_5604
5604,23307,062,3194,2717,03:20 PM,55200,unresolved,observed,nmmt_schedule_5604
5604,23571,062,3194,2717,03:30 PM,55800,unresolved,observed,nmmt_schedule_5604
5604,23220,062,3194,2717,03:35 PM,56100,unresolved,observed,nmmt_schedule_5604
5604,23225,062,3194,2717,03:55 PM,57300,unresolved,observed,nmmt_schedule_5604
5604,23576,062,3194,2717,04:00 PM,57600,unresolved,observed,nmmt_schedule_5604
5604,23230,062,3194,2717,04:20 PM,58800,unresolved,observed,nmmt_schedule_5604
5604,23581,062,3194,2717,04:30 PM,59400,unresolved,observed,nmmt_schedule_5604
5604,23236,062,3194,2717,04:35 PM,59700,unresolved,observed,nmmt_schedule_5604
5604,23243,062,3194,2717,04:55 PM,60900,unresolved,observed,nmmt_schedule_5604
5604,23586,062,3194,2717,05:00 PM,61200,unresolved,observed,nmmt_schedule_5604
5604,23248,062,3194,2717,05:15 PM,62100,unresolved,observed,nmmt_schedule_5604
5604,23345,062,3194,2717,05:30 PM,63000,unresolved,observed,nmmt_schedule_5604
5604,23265,062,3194,2717,05:45 PM,63900,unresolved,observed,nmmt_schedule_5604
5604,23304,062,3194,2717,06:00 PM,64800,unresolved,observed,nmmt_schedule_5604
5604,23275,062,3194,2717,06:20 PM,66000,unresolved,observed,nmmt_schedule_5604
5604,23563,062,3194,2717,06:25 PM,66300,unresolved,observed,nmmt_schedule_5604
5604,23280,062,3194,2717,06:45 PM,67500,unresolved,observed,nmmt_schedule_5604
5604,23569,062,3194,2717,07:00 PM,68400,unresolved,observed,nmmt_schedule_5604
5604,23309,062,3194,2717,07:15 PM,69300,unresolved,observed,nmmt_schedule_5604
5604,23573,062,3194,2717,07:30 PM,70200,unresolved,observed,nmmt_schedule_5604
5604,23222,062,3194,2717,07:35 PM,70500,unresolved,observed,nmmt_schedule_5604
5604,23227,062,3194,2717,07:55 PM,71700,unresolved,observed,nmmt_schedule_5604
5604,23578,062,3194,2717,08:00 PM,72000,unresolved,observed,nmmt_schedule_5604
5604,23232,062,3194,2717,08:20 PM,73200,unresolved,observed,nmmt_schedule_5604
5604,23238,062,3194,2717,08:40 PM,74400,unresolved,observed,nmmt_schedule_5604
5604,23245,062,3194,2717,09:10 PM,76200,unresolved,observed,nmmt_schedule_5604
5604,23588,062,3194,2717,09:15 PM,76500,unresolved,observed,nmmt_schedule_5604
5604,23250,062,3194,2717,09:25 PM,77100,unresolved,observed,nmmt_schedule_5604
5615,13950,055,2908,3434,05:10 AM,18600,unresolved,observed,nmmt_schedule_5615
5615,16835,055,2908,3434,05:32 AM,19920,unresolved,observed,nmmt_schedule_5615
5615,13927,055,2908,3434,05:35 AM,20100,unresolved,observed,nmmt_schedule_5615
5615,21354,055,2908,3434,05:45 AM,20700,unresolved,observed,nmmt_schedule_5615
5615,13951,055,2908,3434,05:55 AM,21300,unresolved,observed,nmmt_schedule_5615
5615,16837,055,2908,3434,05:57 AM,21420,unresolved,observed,nmmt_schedule_5615
5615,13955,055,2908,3434,06:05 AM,21900,unresolved,observed,nmmt_schedule_5615
5615,16841,055,2908,3434,06:06 AM,21960,unresolved,observed,nmmt_schedule_5615
5615,18972,055,2908,3434,06:15 AM,22500,unresolved,observed,nmmt_schedule_5615
5615,16848,055,2908,3434,06:20 AM,22800,unresolved,observed,nmmt_schedule_5615
5615,13959,055,2908,3434,06:25 AM,23100,unresolved,observed,nmmt_schedule_5615
5615,16849,055,2908,3434,06:35 AM,23700,unresolved,observed,nmmt_schedule_5615
5615,13975,055,2908,3434,06:42 AM,24120,unresolved,observed,nmmt_schedule_5615
5615,18976,055,2908,3434,06:45 AM,24300,unresolved,observed,nmmt_schedule_5615
5615,16853,055,2908,3434,06:48 AM,24480,unresolved,observed,nmmt_schedule_5615
5615,13982,055,2908,3434,07:00 AM,25200,unresolved,observed,nmmt_schedule_5615
5615,16857,055,2908,3434,07:07 AM,25620,unresolved,observed,nmmt_schedule_5615
5615,21366,055,2908,3434,07:10 AM,25800,unresolved,observed,nmmt_schedule_5615
5615,16861,055,2908,3434,07:14 AM,26040,unresolved,observed,nmmt_schedule_5615
5615,13945,055,2908,3434,07:17 AM,26220,unresolved,observed,nmmt_schedule_5615
5615,18980,055,2908,3434,07:30 AM,27000,unresolved,observed,nmmt_schedule_5615
5615,13964,055,2908,3434,07:32 AM,27120,unresolved,observed,nmmt_schedule_5615
5615,21370,055,2908,3434,07:35 AM,27300,unresolved,observed,nmmt_schedule_5615
5615,16869,055,2908,3434,07:40 AM,27600,unresolved,observed,nmmt_schedule_5615
5615,13967,055,2908,3434,07:48 AM,28080,unresolved,observed,nmmt_schedule_5615
5615,16875,055,2908,3434,07:55 AM,28500,unresolved,observed,nmmt_schedule_5615
5615,21374,055,2908,3434,08:00 AM,28800,unresolved,observed,nmmt_schedule_5615
5615,13971,055,2908,3434,08:05 AM,29100,unresolved,observed,nmmt_schedule_5615
5615,16877,055,2908,3434,08:08 AM,29280,unresolved,observed,nmmt_schedule_5615
5615,18985,055,2908,3434,08:15 AM,29700,unresolved,observed,nmmt_schedule_5615
5615,16883,055,2908,3434,08:20 AM,30000,unresolved,observed,nmmt_schedule_5615
5615,21378,055,2908,3434,08:25 AM,30300,unresolved,observed,nmmt_schedule_5615
5615,16886,055,2908,3434,08:35 AM,30900,unresolved,observed,nmmt_schedule_5615
5615,13948,055,2908,3434,08:50 AM,31800,unresolved,observed,nmmt_schedule_5615
5615,16830,055,2908,3434,08:55 AM,32100,unresolved,observed,nmmt_schedule_5615
5615,18988,055,2908,3434,09:00 AM,32400,unresolved,observed,nmmt_schedule_5615
5615,13929,055,2908,3434,09:15 AM,33300,unresolved,observed,nmmt_schedule_5615
5615,21357,055,2908,3434,09:20 AM,33600,unresolved,observed,nmmt_schedule_5615
5615,16839,055,2908,3434,09:35 AM,34500,unresolved,observed,nmmt_schedule_5615
5615,13953,055,2908,3434,09:40 AM,34800,unresolved,observed,nmmt_schedule_5615
5615,18974,055,2908,3434,09:45 AM,35100,unresolved,observed,nmmt_schedule_5615
5615,21360,055,2908,3434,09:55 AM,35700,unresolved,observed,nmmt_schedule_5615
5615,13957,055,2908,3434,10:00 AM,36000,unresolved,observed,nmmt_schedule_5615
5615,16846,055,2908,3434,10:08 AM,36480,unresolved,observed,nmmt_schedule_5615
5615,13961,055,2908,3434,10:20 AM,37200,unresolved,observed,nmmt_schedule_5615
5615,16851,055,2908,3434,10:25 AM,37500,unresolved,observed,nmmt_schedule_5615
5615,18978,055,2908,3434,10:30 AM,37800,unresolved,observed,nmmt_schedule_5615
5615,13977,055,2908,3434,10:40 AM,38400,unresolved,observed,nmmt_schedule_5615
5615,16854,055,2908,3434,10:45 AM,38700,unresolved,observed,nmmt_schedule_5615
5615,21368,055,2908,3434,10:55 AM,39300,unresolved,observed,nmmt_schedule_5615
5615,13980,055,2908,3434,11:00 AM,39600,unresolved,observed,nmmt_schedule_5615
5615,16859,055,2908,3434,11:03 AM,39780,unresolved,observed,nmmt_schedule_5615
5615,18982,055,2908,3434,11:20 AM,40800,unresolved,observed,nmmt_schedule_5615
5615,21372,055,2908,3434,11:30 AM,41400,unresolved,observed,nmmt_schedule_5615
5615,16867,055,2908,3434,11:35 AM,41700,unresolved,observed,nmmt_schedule_5615
5615,13963,055,2908,3434,11:40 AM,42000,unresolved,observed,nmmt_schedule_5615
5615,18992,055,2908,3434,11:50 AM,42600,unresolved,observed,nmmt_schedule_5615
5615,21376,055,2908,3434,12:00 PM,43200,unresolved,observed,nmmt_schedule_5615
5615,16873,055,2908,3434,12:05 PM,43500,unresolved,observed,nmmt_schedule_5615
5615,21386,055,2908,3434,12:15 PM,44100,unresolved,observed,nmmt_schedule_5615
5615,18984,055,2908,3434,12:20 PM,44400,unresolved,observed,nmmt_schedule_5615
5615,13974,055,2908,3434,12:25 PM,44700,unresolved,observed,nmmt_schedule_5615
5615,21380,055,2908,3434,12:30 PM,45000,unresolved,observed,nmmt_schedule_5615
5615,16882,055,2908,3434,12:40 PM,45600,unresolved,observed,nmmt_schedule_5615
5615,21390,055,2908,3434,12:45 PM,45900,unresolved,observed,nmmt_schedule_5615
5615,18996,055,2908,3434,12:50 PM,46200,unresolved,observed,nmmt_schedule_5615
5615,13933,055,2908,3434,12:55 PM,46500,unresolved,observed,nmmt_schedule_5615
5615,16885,055,2908,3434,01:00 PM,46800,unresolved,observed,nmmt_schedule_5615
5615,18990,055,2908,3434,01:10 PM,47400,unresolved,observed,nmmt_schedule_5615
5615,13938,055,2908,3434,01:25 PM,48300,unresolved,observed,nmmt_schedule_5615
5615,16891,055,2908,3434,01:30 PM,48600,unresolved,observed,nmmt_schedule_5615
5615,13939,055,2908,3434,01:50 PM,49800,unresolved,observed,nmmt_schedule_5615
5615,19004,055,2908,3434,01:55 PM,50100,unresolved,observed,nmmt_schedule_5615
5615,21398,055,2908,3434,02:00 PM,50400,unresolved,observed,nmmt_schedule_5615
