source,source_id,source_sha256,source_page,train_number,vehicle_marker_as_printed,calendar_marker_as_printed,formation_cars,climate_control_as_printed,excludes_saturday_by_marker,excludes_sunday_by_marker,excludes_nominated_holiday_by_marker,non_ac_substitution_days_when_running,exclusion_precedence,calendar_legend_source_id,calendar_legend_sha256,source_header_x_pdf_pt,effective_date_status,service_identity_status,operational_calendar_status
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,95904,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,319.352051,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,95908,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,381.699332,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,96618,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,444.046612,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,97022,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,288.205307,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,97026,AC#,X,,AC,0,1,1,Saturday;Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,350.525691,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,97048,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,506.420789,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,97310,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,194.623849,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,97320,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,256.971129,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,4,97604,"AC
",,,AC,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,163.477105,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,95214,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,241.371127,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,95218,"AC
",,,AC,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,303.752049,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,95324,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,428.44661,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,95610,"AC
",,,AC,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,490.820786,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,95726,"AC
",,,AC,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,147.877103,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,95738,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,553.168067,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,95914,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,366.099329,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,96314,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,179.023847,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,96324,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,397.27297,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,97218,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,210.197487,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,97236,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,521.994426,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,97366,AC#,X,,AC,0,1,1,Saturday;Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,272.605305,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,97370,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,334.925689,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,5,97378,AC#,X,,AC,0,1,1,Saturday;Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,459.62025,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,95336,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,210.197487,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,95342,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,397.27297,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,96228,AC#,,,AC,0,0,0,Saturday;Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,553.168067,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97152,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,334.925689,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97154,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,366.099329,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97168,"AC
",,,AC,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,428.44661,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97176,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,459.62025,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97178,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,490.820786,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97180,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,521.994426,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97240,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,179.023847,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97252,"AC
",X,,AC,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,303.752049,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97402,AC#,X,,AC,0,1,1,Saturday;Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,147.877103,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97416,"AC
",,,AC,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,241.371127,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_ac_20250416,405440ab710ba8ceffe4f0ff6fc0dc2142c51da2921dbfc9c0058efe4e8f0074,6,97424,AC#,X,,AC,0,1,1,Saturday;Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,272.605305,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
