source,source_id,source_sha256,source_pdf_page,source_serial,junction_name_as_printed,junction_type_as_printed,latitude_dms_as_printed,longitude_dms_as_printed,latitude_degrees,longitude_degrees,coordinate_datum,coordinate_derivation,evidence_scope,operating_plan_status,model_binding_status
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,61,Nagpada Junction,5-arm,"18°58'1.24""N","72°49'43.33""E",18.96701111111111111111111111,72.82870277777777777777777778,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,62,Alexandra Theatre,3-arm,"18°58'3.39""N","72°49'34.93""E",18.96760833333333333333333334,72.82636944444444444444444445,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,63,NESBIT,3-arm,"18°58'5.41""N","72°49'57.92""E",18.96816944444444444444444445,72.83275555555555555555555556,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,64,Sofia Juber,4-arm,"18°57'56.24""N","72°49'56.94""E",18.96562222222222222222222222,72.83248333333333333333333334,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,65,Himalaya Jn,3-arm,"18°56'41.81""N","72°50'4.15""E",18.94494722222222222222222222,72.83448611111111111111111111,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,66,Crawford market,3-arm,"18°56'42.55""N","72°50'3.01""E",18.94515277777777777777777777,72.83416944444444444444444444,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,67,C P Office,Ped,"18°56'43.68""N","72°50'2.50""E",18.94546666666666666666666666,72.83402777777777777777777777,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,68,Vadacha Naka,4-arm,"19° 0'17.92""N","72°49'51.56""E",19.00497777777777777777777778,72.83098888888888888888888889,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,69,Elphinston Junction,4-arm,"19° 0'32.92""N","72°49'59.98""E",19.00914444444444444444444444,72.83332777777777777777777778,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
published_tender_inventory,bmc_signal_upgrade_spec_2021,643aa77e2d77ab6fb05c1d3edca5acf2425cdf476c99810a864e17880804c9a0,65,70,Dipak Cinema Junction,3-arm,"19° 0'22.49""N","72°49'51.08""E",19.00624722222222222222222222,72.83085555555555555555555556,not_stated_in_table,degrees + minutes/60 + seconds/3600; datum unchanged,70_junction_upgrade_tender_not_citywide_signal_census,cycles_splits_offsets_and_phases_not_supplied_by_inventory,unmatched_reference_point_not_assigned_to_OSM
