location_id,purpose,geography_id,x_m,y_m,source
osm_node_10248058436,shopping,,369740.5093583522,2056442.3676730944,OSM_point_location_not_capacity
osm_node_10248124761,work,,370893.5395335321,2047248.7578509226,OSM_point_location_not_capacity
osm_node_10248124761,shopping,,370893.5395335321,2047248.7578509226,OSM_point_location_not_capacity
osm_node_10248403101,work,,274899.14569867856,2137036.8581750444,OSM_point_location_not_capacity
osm_node_10248440091,social,,275373.09922352753,2134745.2558356808,OSM_point_location_not_capacity
osm_node_10248703476,social,27:518:99999:802794:2487:000000,283065.9873130232,2121341.628715853,OSM_point_location_not_capacity
osm_node_10248790568,social,,371245.7718157198,2047652.511247952,OSM_point_location_not_capacity
osm_node_10248793550,social,,371080.19154325366,2048075.550888138,OSM_point_location_not_capacity
osm_node_10248838452,work,,370816.9454247974,2048223.2283062574,OSM_point_location_not_capacity
osm_node_10248838452,leisure,,370816.9454247974,2048223.2283062574,OSM_point_location_not_capacity
osm_node_10248901351,work,27:518:99999:802794:1771:000000,266981.9804522763,2130747.5464778803,OSM_point_location_not_capacity
osm_node_10248901351,leisure,27:518:99999:802794:1771:000000,266981.9804522763,2130747.5464778803,OSM_point_location_not_capacity
osm_node_10249597071,work,27:518:99999:802794:1769:000000,272814.0906850705,2126809.5447101537,OSM_point_location_not_capacity
osm_node_10249597071,leisure,27:518:99999:802794:1769:000000,272814.0906850705,2126809.5447101537,OSM_point_location_not_capacity
osm_node_10250278959,work,27:520:04186:555154:0000:000000,337817.3545876111,1992991.537283751,OSM_point_location_not_capacity
osm_node_10250278959,leisure,27:520:04186:555154:0000:000000,337817.3545876111,1992991.537283751,OSM_point_location_not_capacity
osm_node_10250511726,work,27:518:99999:802794:2487:000000,283555.9791789202,2121760.854829814,OSM_point_location_not_capacity
osm_node_10250511726,education,27:518:99999:802794:2487:000000,283555.9791789202,2121760.854829814,OSM_point_location_not_capacity
osm_node_10251013550,work,,370155.7298807082,2046210.3438902807,OSM_point_location_not_capacity
osm_node_10251013550,education,,370155.7298807082,2046210.3438902807,OSM_point_location_not_capacity
osm_node_10252443441,work,,286930.19978810486,2129842.817448786,OSM_point_location_not_capacity
osm_node_10252443441,leisure,,286930.19978810486,2129842.817448786,OSM_point_location_not_capacity
osm_node_10253292685,social,27:518:99999:802794:2487:000000,283662.38023754075,2121445.7583973254,OSM_point_location_not_capacity
osm_node_10254682976,work,27:517:04163:552369:0000:000000,280450.16739551176,2174721.7186899306,OSM_point_location_not_capacity
osm_node_10254682976,leisure,27:517:04163:552369:0000:000000,280450.16739551176,2174721.7186899306,OSM_point_location_not_capacity
osm_node_10255150045,work,,370126.01832382847,2056559.3109379055,OSM_point_location_not_capacity
osm_node_10255150045,leisure,,370126.01832382847,2056559.3109379055,OSM_point_location_not_capacity
osm_node_10255674888,work,27:518:99999:802794:2487:000000,284536.3744121918,2121565.254563678,OSM_point_location_not_capacity
osm_node_10258370974,work,,370533.5118813566,2056606.5120971017,OSM_point_location_not_capacity
osm_node_10258370974,leisure,,370533.5118813566,2056606.5120971017,OSM_point_location_not_capacity
osm_node_10258392451,work,,370589.10647681926,2056004.217641657,OSM_point_location_not_capacity
osm_node_10258392451,shopping,,370589.10647681926,2056004.217641657,OSM_point_location_not_capacity
osm_node_10258986635,work,27:518:99999:802794:1562:000000,272840.5265543689,2122714.399790285,OSM_point_location_not_capacity
osm_node_10258986635,leisure,27:518:99999:802794:1562:000000,272840.5265543689,2122714.399790285,OSM_point_location_not_capacity
osm_node_10258986636,work,27:518:99999:802794:1769:000000,271923.9469213539,2127321.8346636742,OSM_point_location_not_capacity
osm_node_10258986636,education,27:518:99999:802794:1769:000000,271923.9469213539,2127321.8346636742,OSM_point_location_not_capacity
osm_node_10259321591,work,,283155.05344922957,2120296.5562709337,OSM_point_location_not_capacity
osm_node_10259321591,shopping,,283155.05344922957,2120296.5562709337,OSM_point_location_not_capacity
osm_node_10259321596,work,,283137.5246570816,2120296.553086712,OSM_point_location_not_capacity
osm_node_10259321596,shopping,,283137.5246570816,2120296.553086712,OSM_point_location_not_capacity
osm_node_10259329898,work,,370651.5106551159,2053814.872394636,OSM_point_location_not_capacity
osm_node_10259329898,leisure,,370651.5106551159,2053814.872394636,OSM_point_location_not_capacity
osm_node_10259332330,work,,370651.38081180456,2053829.8909519357,OSM_point_location_not_capacity
osm_node_10259332330,leisure,,370651.38081180456,2053829.8909519357,OSM_point_location_not_capacity
osm_node_10259382135,work,27:518:99999:802794:2487:000000,284600.88093506196,2121573.6975346524,OSM_point_location_not_capacity
osm_node_10259382135,shopping,27:518:99999:802794:2487:000000,284600.88093506196,2121573.6975346524,OSM_point_location_not_capacity
osm_node_10259396176,social,27:518:99999:802794:2487:000000,284943.71133309125,2121655.7917424846,OSM_point_location_not_capacity
osm_node_10259396177,social,27:518:99999:802794:2487:000000,284918.58180373424,2121616.680985442,OSM_point_location_not_capacity
osm_node_10259396184,social,27:518:99999:802794:2487:000000,284944.8977218979,2121587.418795859,OSM_point_location_not_capacity
osm_node_10259441805,work,27:518:99999:802794:1141:000000,271295.55509468645,2108990.6248170915,OSM_point_location_not_capacity
osm_node_10259441805,leisure,27:518:99999:802794:1141:000000,271295.55509468645,2108990.6248170915,OSM_point_location_not_capacity
osm_node_10261057843,work,,372663.25846907863,2051262.6734349017,OSM_point_location_not_capacity
osm_node_10261057843,shopping,,372663.25846907863,2051262.6734349017,OSM_point_location_not_capacity
osm_node_10261057844,work,,372671.7474031761,2051283.510515187,OSM_point_location_not_capacity
osm_node_10261057844,shopping,,372671.7474031761,2051283.510515187,OSM_point_location_not_capacity
osm_node_10261057845,work,,372671.16115392494,2051279.5082929463,OSM_point_location_not_capacity
osm_node_10261057845,shopping,,372671.16115392494,2051279.5082929463,OSM_point_location_not_capacity
osm_node_10261130413,leisure,,372660.21962829976,2051265.9916748535,OSM_point_location_not_capacity
osm_node_10261130414,work,,372670.47676878306,2051276.613399374,OSM_point_location_not_capacity
osm_node_10261130414,shopping,,372670.47676878306,2051276.613399374,OSM_point_location_not_capacity
osm_node_10261794009,work,27:518:99999:802794:1145:000000,273629.48823199444,2109199.93168689,OSM_point_location_not_capacity
osm_node_10261794009,leisure,27:518:99999:802794:1145:000000,273629.48823199444,2109199.93168689,OSM_point_location_not_capacity
osm_node_10261794709,work,27:518:99999:802794:1145:000000,273559.8280570721,2109201.3400868243,OSM_point_location_not_capacity
osm_node_10261794709,leisure,27:518:99999:802794:1145:000000,273559.8280570721,2109201.3400868243,OSM_point_location_not_capacity
osm_node_10262186088,work,27:518:99999:802794:1977:000000,275942.2878320297,2108097.3449425437,OSM_point_location_not_capacity
osm_node_10262338883,work,27:518:99999:802794:1352:000000,273607.1878970316,2117232.9862916986,OSM_point_location_not_capacity
osm_node_10262338883,leisure,27:518:99999:802794:1352:000000,273607.1878970316,2117232.9862916986,OSM_point_location_not_capacity
osm_node_10263035289,social,,344299.28259224235,2020361.4488739183,OSM_point_location_not_capacity
osm_node_10263036091,social,,352905.08685066993,2021649.5525817873,OSM_point_location_not_capacity
osm_node_10263046433,social,,353683.1213429816,2020630.6395396022,OSM_point_location_not_capacity
osm_node_10264300539,work,,370598.931769097,2053796.527847595,OSM_point_location_not_capacity
osm_node_10264300539,leisure,,370598.931769097,2053796.527847595,OSM_point_location_not_capacity
osm_node_10265565781,social,27:518:99999:802794:2180:000000,278270.9132433199,2106988.2024351526,OSM_point_location_not_capacity
osm_node_10266735209,work,27:518:99999:802794:1146:000000,272157.71631118015,2110836.272069684,OSM_point_location_not_capacity
osm_node_10266735209,shopping,27:518:99999:802794:1146:000000,272157.71631118015,2110836.272069684,OSM_point_location_not_capacity
osm_node_10268111723,work,27:518:99999:802794:2281:000000,280807.563508746,2110975.9767813133,OSM_point_location_not_capacity
osm_node_10268569397,leisure,,317982.58912155405,2099920.46246168,OSM_point_location_not_capacity
osm_node_10268915662,leisure,27:518:99999:802794:1256:000000,274489.2890581965,2117245.115793951,OSM_point_location_not_capacity
osm_node_10269097544,work,27:518:99999:802794:2385:000000,282304.86960375885,2120022.975976968,OSM_point_location_not_capacity
osm_node_10269097544,education,27:518:99999:802794:2385:000000,282304.86960375885,2120022.975976968,OSM_point_location_not_capacity
osm_node_10269226298,work,27:518:99999:802794:1874:000000,275734.1223134127,2130407.8427340584,OSM_point_location_not_capacity
osm_node_10269316822,work,,370694.4870946985,2056881.2654534813,OSM_point_location_not_capacity
osm_node_10269316822,shopping,,370694.4870946985,2056881.2654534813,OSM_point_location_not_capacity
osm_node_10269323653,work,27:518:99999:802794:1874:000000,275873.02746361983,2130275.688048474,OSM_point_location_not_capacity
osm_node_10269327290,work,27:518:99999:802794:1874:000000,275062.81057498785,2130980.4753092923,OSM_point_location_not_capacity
osm_node_10269334516,work,27:518:99999:802794:1874:000000,275875.21949644363,2130276.9234333467,OSM_point_location_not_capacity
osm_node_10269343509,work,27:518:99999:802794:1874:000000,275862.92043117137,2130270.475058232,OSM_point_location_not_capacity
osm_node_10269347660,work,27:518:99999:802794:1874:000000,275793.16363500117,2130395.2806050773,OSM_point_location_not_capacity
osm_node_10269736976,work,,369552.5617106086,2056943.0426632639,OSM_point_location_not_capacity
osm_node_10269736976,shopping,,369552.5617106086,2056943.0426632639,OSM_point_location_not_capacity
osm_node_10269779899,work,,369561.4710635834,2057086.0652343037,OSM_point_location_not_capacity
osm_node_10269779899,shopping,,369561.4710635834,2057086.0652343037,OSM_point_location_not_capacity
osm_node_10269917159,work,,369694.4967635268,2057439.43443995,OSM_point_location_not_capacity
osm_node_10270820331,leisure,,334774.56652718637,2085580.6012934928,OSM_point_location_not_capacity
osm_node_10270826055,work,,343305.43124733923,2095197.037098469,OSM_point_location_not_capacity
osm_node_10270826055,shopping,,343305.43124733923,2095197.037098469,OSM_point_location_not_capacity
osm_node_10270988979,social,,347180.41960185464,2106182.5330621568,OSM_point_location_not_capacity
osm_node_10271144935,work,,365512.33621259546,2056332.1518441914,OSM_point_location_not_capacity
osm_node_10271144935,leisure,,365512.33621259546,2056332.1518441914,OSM_point_location_not_capacity
osm_node_10271157581,work,,365557.1372265787,2056369.904702446,OSM_point_location_not_capacity
osm_node_10271157581,shopping,,365557.1372265787,2056369.904702446,OSM_point_location_not_capacity
osm_node_10271157582,work,,365503.4858736665,2056360.9115023215,OSM_point_location_not_capacity
osm_node_10271157582,shopping,,365503.4858736665,2056360.9115023215,OSM_point_location_not_capacity
osm_node_10271171705,leisure,,365553.3460974153,2056366.5561407083,OSM_point_location_not_capacity
osm_node_10271231714,work,,365521.93631437735,2056355.5237522007,OSM_point_location_not_capacity
osm_node_10271231714,shopping,,365521.93631437735,2056355.5237522007,OSM_point_location_not_capacity
osm_node_10271231715,work,,365536.6665410417,2056383.5627693476,OSM_point_location_not_capacity
osm_node_10271231715,leisure,,365536.6665410417,2056383.5627693476,OSM_point_location_not_capacity
osm_node_10271263964,work,,365521.5051379527,2056400.3594376473,OSM_point_location_not_capacity
osm_node_10271263964,shopping,,365521.5051379527,2056400.3594376473,OSM_point_location_not_capacity
osm_node_10271263965,work,,365511.81986574474,2056364.9803831659,OSM_point_location_not_capacity
osm_node_10271263965,shopping,,365511.81986574474,2056364.9803831659,OSM_point_location_not_capacity
osm_node_10271263966,work,,365549.199391739,2056394.9061346431,OSM_point_location_not_capacity
osm_node_10271263966,shopping,,365549.199391739,2056394.9061346431,OSM_point_location_not_capacity
osm_node_10271288994,work,27:519:99999:802794:0732:000000,274578.7490597741,2105726.6896143826,OSM_point_location_not_capacity
osm_node_10271288994,shopping,27:519:99999:802794:0732:000000,274578.7490597741,2105726.6896143826,OSM_point_location_not_capacity
osm_node_10271303854,work,,365540.03879718133,2056324.8834795996,OSM_point_location_not_capacity
osm_node_10271303854,shopping,,365540.03879718133,2056324.8834795996,OSM_point_location_not_capacity
osm_node_10271389351,social,27:518:99999:802794:2179:000000,279681.06494374963,2110023.9898274234,OSM_point_location_not_capacity
osm_node_10271426154,work,,370096.74361460085,2056480.516240192,OSM_point_location_not_capacity
osm_node_10271426154,shopping,,370096.74361460085,2056480.516240192,OSM_point_location_not_capacity
osm_node_10271479339,work,,370077.5615072644,2056453.179741835,OSM_point_location_not_capacity
osm_node_10271479339,shopping,,370077.5615072644,2056453.179741835,OSM_point_location_not_capacity
osm_node_10272523949,social,,372975.58700247295,2213474.734793672,OSM_point_location_not_capacity
osm_node_10272523950,social,,373199.5788192882,2213474.893222945,OSM_point_location_not_capacity
osm_node_10272523951,social,,373286.9958310801,2213338.571569719,OSM_point_location_not_capacity
osm_node_10272689096,work,,370186.991353334,2056508.494733162,OSM_point_location_not_capacity
osm_node_10272689096,shopping,,370186.991353334,2056508.494733162,OSM_point_location_not_capacity
osm_node_10272689097,work,,370124.8130103631,2056485.0494431593,OSM_point_location_not_capacity
osm_node_10272689097,shopping,,370124.8130103631,2056485.0494431593,OSM_point_location_not_capacity
osm_node_10272695419,social,,370565.01245483075,2056906.4410852874,OSM_point_location_not_capacity
osm_node_10273652281,leisure,,288521.26684068394,2116074.3156773713,OSM_point_location_not_capacity
osm_node_10275142361,work,,370647.2374843989,2048252.578811221,OSM_point_location_not_capacity
osm_node_10275142361,shopping,,370647.2374843989,2048252.578811221,OSM_point_location_not_capacity
osm_node_10275142363,work,,370640.18624738016,2048251.1659141548,OSM_point_location_not_capacity
osm_node_10275142363,shopping,,370640.18624738016,2048251.1659141548,OSM_point_location_not_capacity
osm_node_10275142364,work,,370633.49029866536,2048250.7687469535,OSM_point_location_not_capacity
osm_node_10275142364,shopping,,370633.49029866536,2048250.7687469535,OSM_point_location_not_capacity
osm_node_10275142365,work,,370626.2517191498,2048251.304877641,OSM_point_location_not_capacity
osm_node_10275142365,shopping,,370626.2517191498,2048251.304877641,OSM_point_location_not_capacity
osm_node_10275170977,work,,370082.4781400635,2056425.3350002002,OSM_point_location_not_capacity
osm_node_10275170977,leisure,,370082.4781400635,2056425.3350002002,OSM_point_location_not_capacity
osm_node_10275188524,work,27:518:99999:802794:1874:000000,275985.04104449344,2130333.5082087335,OSM_point_location_not_capacity
osm_node_10275489576,work,,366598.50410051,2054929.7805018744,OSM_point_location_not_capacity
osm_node_10275489576,leisure,,366598.50410051,2054929.7805018744,OSM_point_location_not_capacity
osm_node_10277254618,social,,370096.4334993106,2059681.2279320434,OSM_point_location_not_capacity
osm_node_10277830602,work,,370207.98858819576,2056754.6883172796,OSM_point_location_not_capacity
osm_node_10277830602,leisure,,370207.98858819576,2056754.6883172796,OSM_point_location_not_capacity
osm_node_10277978453,leisure,,277812.7129623558,2041632.823753089,OSM_point_location_not_capacity
osm_node_10278470291,work,,372589.84831971425,2051669.2917924908,OSM_point_location_not_capacity
osm_node_10278470291,leisure,,372589.84831971425,2051669.2917924908,OSM_point_location_not_capacity
osm_node_10278530164,work,,370686.8582468144,2053082.2520042893,OSM_point_location_not_capacity
osm_node_10278530164,shopping,,370686.8582468144,2053082.2520042893,OSM_point_location_not_capacity
osm_node_10278530165,work,,370705.10739626666,2053083.86522206,OSM_point_location_not_capacity
osm_node_10278530165,shopping,,370705.10739626666,2053083.86522206,OSM_point_location_not_capacity
osm_node_10278685997,work,,370635.01093177375,2053157.6270784324,OSM_point_location_not_capacity
osm_node_10278685997,shopping,,370635.01093177375,2053157.6270784324,OSM_point_location_not_capacity
osm_node_10279838122,social,27:518:99999:802794:2487:000000,284634.99302092195,2121570.4734242368,OSM_point_location_not_capacity
osm_node_10280126561,work,27:518:99999:802794:2487:000000,284885.14589676727,2121256.05691537,OSM_point_location_not_capacity
osm_node_10280126561,shopping,27:518:99999:802794:2487:000000,284885.14589676727,2121256.05691537,OSM_point_location_not_capacity
osm_node_10280126581,social,27:518:99999:802794:2487:000000,284568.2040931174,2121349.8602741966,OSM_point_location_not_capacity
osm_node_10280126583,work,27:518:99999:802794:2487:000000,284748.2744253839,2121170.359617221,OSM_point_location_not_capacity
osm_node_10281649592,social,,373009.4425057608,2213505.1047234503,OSM_point_location_not_capacity
osm_node_10281744629,work,,372986.5036825475,2213647.0145523106,OSM_point_location_not_capacity
osm_node_10281744629,shopping,,372986.5036825475,2213647.0145523106,OSM_point_location_not_capacity
osm_node_10281794087,work,,372441.3970586126,2050552.1064480203,OSM_point_location_not_capacity
osm_node_10281794087,shopping,,372441.3970586126,2050552.1064480203,OSM_point_location_not_capacity
osm_node_10281885661,work,,370589.3316136153,2056570.4956263292,OSM_point_location_not_capacity
osm_node_10281885662,work,,370606.2739511666,2056571.2985047942,OSM_point_location_not_capacity
osm_node_10281885662,shopping,,370606.2739511666,2056571.2985047942,OSM_point_location_not_capacity
osm_node_10282260008,work,,370508.11268623074,2056629.7932027613,OSM_point_location_not_capacity
osm_node_10282260008,leisure,,370508.11268623074,2056629.7932027613,OSM_point_location_not_capacity
osm_node_10282274309,work,,370508.76655785716,2056634.3704131178,OSM_point_location_not_capacity
osm_node_10282274309,shopping,,370508.76655785716,2056634.3704131178,OSM_point_location_not_capacity
osm_node_10282274310,work,,370506.52616141405,2056621.5371020304,OSM_point_location_not_capacity
osm_node_10282274310,leisure,,370506.52616141405,2056621.5371020304,OSM_point_location_not_capacity
osm_node_10282274311,work,,370506.0009549825,2056617.2578177336,OSM_point_location_not_capacity
osm_node_10282274311,shopping,,370506.0009549825,2056617.2578177336,OSM_point_location_not_capacity
osm_node_10282274312,work,,370505.7747592727,2056613.4966326787,OSM_point_location_not_capacity
osm_node_10282274312,leisure,,370505.7747592727,2056613.4966326787,OSM_point_location_not_capacity
osm_node_10282425056,leisure,27:518:99999:802794:1874:000000,275060.8058605971,2131004.6720673866,OSM_point_location_not_capacity
osm_node_10284079003,work,,369515.25815907965,2056493.8396963219,OSM_point_location_not_capacity
osm_node_10284079003,leisure,,369515.25815907965,2056493.8396963219,OSM_point_location_not_capacity
osm_node_10284094416,work,,369515.25815907965,2056493.8396963219,OSM_point_location_not_capacity
osm_node_10284094416,leisure,,369515.25815907965,2056493.8396963219,OSM_point_location_not_capacity
osm_node_10284234078,work,27:518:99999:802794:1874:000000,275347.0588867136,2129056.967863922,OSM_point_location_not_capacity
osm_node_10284234078,leisure,27:518:99999:802794:1874:000000,275347.0588867136,2129056.967863922,OSM_point_location_not_capacity
osm_node_10284681480,work,,370035.21697649476,2056512.135517116,OSM_point_location_not_capacity
osm_node_10284681480,shopping,,370035.21697649476,2056512.135517116,OSM_point_location_not_capacity
osm_node_10285385237,social,27:520:04174:553676:0000:000000,324896.14968975296,2088668.4374745435,OSM_point_location_not_capacity
osm_node_10285385238,social,27:520:04174:553676:0000:000000,324510.93454276497,2089177.7072928674,OSM_point_location_not_capacity
osm_node_10285393623,work,27:520:04173:553434:0000:000000,306537.9878180493,2096994.1580853278,OSM_point_location_not_capacity
osm_node_10285556158,work,,369401.68500362494,2057130.05009283,OSM_point_location_not_capacity
osm_node_10285556158,leisure,,369401.68500362494,2057130.05009283,OSM_point_location_not_capacity
osm_node_10285635093,work,,369659.1296915595,2056850.896857121,OSM_point_location_not_capacity
osm_node_10285635093,shopping,,369659.1296915595,2056850.896857121,OSM_point_location_not_capacity
osm_node_10285635094,work,,369668.13770150056,2056850.3479608416,OSM_point_location_not_capacity
osm_node_10285635094,leisure,,369668.13770150056,2056850.3479608416,OSM_point_location_not_capacity
osm_node_10285647317,work,,369655.0858619503,2056850.570529693,OSM_point_location_not_capacity
osm_node_10285647317,shopping,,369655.0858619503,2056850.570529693,OSM_point_location_not_capacity
osm_node_10285647318,work,,369651.6668041595,2056850.5608456389,OSM_point_location_not_capacity
osm_node_10285647318,shopping,,369651.6668041595,2056850.5608456389,OSM_point_location_not_capacity
osm_node_10285662752,work,,370003.28431097965,2054291.943771492,OSM_point_location_not_capacity
osm_node_10285662752,leisure,,370003.28431097965,2054291.943771492,OSM_point_location_not_capacity
osm_node_10285672361,work,,369901.6205726942,2056504.408793571,OSM_point_location_not_capacity
osm_node_10285672361,shopping,,369901.6205726942,2056504.408793571,OSM_point_location_not_capacity
osm_node_10286887123,work,,370230.0344090207,2057305.025584569,OSM_point_location_not_capacity
osm_node_10286887123,leisure,,370230.0344090207,2057305.025584569,OSM_point_location_not_capacity
osm_node_10287146196,work,,373240.382114475,2213479.456843743,OSM_point_location_not_capacity
osm_node_10287146196,shopping,,373240.382114475,2213479.456843743,OSM_point_location_not_capacity
osm_node_10289597027,social,27:518:99999:802794:2385:000000,278775.10342615587,2116604.962108438,OSM_point_location_not_capacity
osm_node_10290948041,work,,372224.7856858045,2060932.6380042047,OSM_point_location_not_capacity
osm_node_10290948041,shopping,,372224.7856858045,2060932.6380042047,OSM_point_location_not_capacity
osm_node_10291495294,work,,369959.7485166973,2056505.0059249434,OSM_point_location_not_capacity
osm_node_10291495294,shopping,,369959.7485166973,2056505.0059249434,OSM_point_location_not_capacity
osm_node_10291495295,work,,369961.8705547007,2056502.0697114954,OSM_point_location_not_capacity
osm_node_10291495295,shopping,,369961.8705547007,2056502.0697114954,OSM_point_location_not_capacity
osm_node_10293132822,work,27:519:99999:802794:0732:000000,274674.4788389398,2106429.550991864,OSM_point_location_not_capacity
osm_node_10295375559,work,27:520:04174:553535:0000:000000,322147.23703779164,2105942.551973071,OSM_point_location_not_capacity
osm_node_10295376195,work,27:520:04174:553695:0001:000000,322938.90714121383,2105034.513466968,OSM_point_location_not_capacity
osm_node_10295376195,shopping,27:520:04174:553695:0001:000000,322938.90714121383,2105034.513466968,OSM_point_location_not_capacity
osm_node_10296602408,work,,370977.0214381062,2057331.4202102518,OSM_point_location_not_capacity
osm_node_10296769194,work,,371040.46844381833,2057279.8373051495,OSM_point_location_not_capacity
osm_node_10296769194,shopping,,371040.46844381833,2057279.8373051495,OSM_point_location_not_capacity
osm_node_10297892859,work,27:518:99999:802794:1351:000000,271388.2078866677,2111893.0824080817,OSM_point_location_not_capacity
osm_node_10297892859,shopping,27:518:99999:802794:1351:000000,271388.2078866677,2111893.0824080817,OSM_point_location_not_capacity
osm_node_10300267859,work,27:517:04167:552827:0000:000000,337895.6983324148,2147212.7921716208,OSM_point_location_not_capacity
osm_node_10300364654,work,,371108.4646775339,2063445.2709881898,OSM_point_location_not_capacity
osm_node_10300636343,work,,370989.7842446333,2057325.9990817185,OSM_point_location_not_capacity
osm_node_10300636343,shopping,,370989.7842446333,2057325.9990817185,OSM_point_location_not_capacity
osm_node_10300636345,work,,371012.2391375827,2057310.4964831932,OSM_point_location_not_capacity
osm_node_10300636346,work,,371016.7401810851,2057305.153756331,OSM_point_location_not_capacity
osm_node_10300636346,shopping,,371016.7401810851,2057305.153756331,OSM_point_location_not_capacity
osm_node_10300636347,work,,371011.0886005635,2057293.3949784099,OSM_point_location_not_capacity
osm_node_10301077062,work,27:518:99999:802794:2487:000000,284722.6646586625,2121665.7267590864,OSM_point_location_not_capacity
osm_node_10301077062,leisure,27:518:99999:802794:2487:000000,284722.6646586625,2121665.7267590864,OSM_point_location_not_capacity
osm_node_10301911682,work,,371360.7209221133,2053685.2635120584,OSM_point_location_not_capacity
osm_node_10301911682,leisure,,371360.7209221133,2053685.2635120584,OSM_point_location_not_capacity
osm_node_10301919127,work,,372836.9899405895,2051647.5502298118,OSM_point_location_not_capacity
osm_node_10301919127,shopping,,372836.9899405895,2051647.5502298118,OSM_point_location_not_capacity
osm_node_10302097898,work,,371770.3085469338,2039809.877325891,OSM_point_location_not_capacity
osm_node_10302097898,leisure,,371770.3085469338,2039809.877325891,OSM_point_location_not_capacity
osm_node_10302097899,work,,371775.5015033111,2039810.938096451,OSM_point_location_not_capacity
osm_node_10302097899,shopping,,371775.5015033111,2039810.938096451,OSM_point_location_not_capacity
osm_node_10302097900,work,,371781.63686545985,2039812.3577473478,OSM_point_location_not_capacity
osm_node_10302097900,leisure,,371781.63686545985,2039812.3577473478,OSM_point_location_not_capacity
osm_node_10302097901,work,,371787.54917738604,2039813.5907632275,OSM_point_location_not_capacity
osm_node_10302097901,shopping,,371787.54917738604,2039813.5907632275,OSM_point_location_not_capacity
osm_node_10302097902,work,,371806.0155807419,2039817.3955970074,OSM_point_location_not_capacity
osm_node_10302097902,shopping,,371806.0155807419,2039817.3955970074,OSM_point_location_not_capacity
osm_node_10302097903,work,,371816.6478599778,2039816.881650865,OSM_point_location_not_capacity
osm_node_10302097903,shopping,,371816.6478599778,2039816.881650865,OSM_point_location_not_capacity
osm_node_10302097904,work,,371821.19345500314,2039817.4819753421,OSM_point_location_not_capacity
osm_node_10302097904,shopping,,371821.19345500314,2039817.4819753421,OSM_point_location_not_capacity
osm_node_10302097905,work,,371818.9623464131,2039817.0985338364,OSM_point_location_not_capacity
osm_node_10302097905,shopping,,371818.9623464131,2039817.0985338364,OSM_point_location_not_capacity
osm_node_10302097906,work,,371823.456989264,2039817.9758659424,OSM_point_location_not_capacity
osm_node_10302097906,shopping,,371823.456989264,2039817.9758659424,OSM_point_location_not_capacity
osm_node_10302097907,work,,371825.84696246416,2039818.4246427377,OSM_point_location_not_capacity
osm_node_10302097907,shopping,,371825.84696246416,2039818.4246427377,OSM_point_location_not_capacity
osm_node_10302097908,work,,371831.1363736938,2039819.6950472516,OSM_point_location_not_capacity
osm_node_10302097908,shopping,,371831.1363736938,2039819.6950472516,OSM_point_location_not_capacity
osm_node_10302188509,work,,371828.2586516044,2039818.9618072214,OSM_point_location_not_capacity
osm_node_10302188509,shopping,,371828.2586516044,2039818.9618072214,OSM_point_location_not_capacity
osm_node_10302188510,work,,371834.15220857406,2039820.5490947498,OSM_point_location_not_capacity
osm_node_10302188510,shopping,,371834.15220857406,2039820.5490947498,OSM_point_location_not_capacity
osm_node_10302188511,work,,371836.54418385186,2039821.2966581776,OSM_point_location_not_capacity
osm_node_10302188511,shopping,,371836.54418385186,2039821.2966581776,OSM_point_location_not_capacity
osm_node_10302188512,work,,371839.61774886923,2039821.3092563942,OSM_point_location_not_capacity
osm_node_10302188512,shopping,,371839.61774886923,2039821.3092563942,OSM_point_location_not_capacity
osm_node_10302188513,work,,371841.97611137305,2039821.7693136525,OSM_point_location_not_capacity
osm_node_10302188513,shopping,,371841.97611137305,2039821.7693136525,OSM_point_location_not_capacity
osm_node_10302188514,work,,371844.0281214749,2039822.220357911,OSM_point_location_not_capacity
osm_node_10302188514,shopping,,371844.0281214749,2039822.220357911,OSM_point_location_not_capacity
osm_node_10302188515,work,,371846.44844237994,2039822.4697346448,OSM_point_location_not_capacity
osm_node_10302188515,shopping,,371846.44844237994,2039822.4697346448,OSM_point_location_not_capacity
osm_node_10302188516,work,,371848.5218715717,2039822.9649022932,OSM_point_location_not_capacity
osm_node_10302188518,work,,371852.59161125455,2039823.4798904457,OSM_point_location_not_capacity
osm_node_10302188518,shopping,,371852.59161125455,2039823.4798904457,OSM_point_location_not_capacity
osm_node_10302188519,work,,371854.67523062305,2039823.919657349,OSM_point_location_not_capacity
osm_node_10302188519,shopping,,371854.67523062305,2039823.919657349,OSM_point_location_not_capacity
osm_node_10302188520,work,,371866.33947382326,2039822.9450910832,OSM_point_location_not_capacity
osm_node_10302188520,shopping,,371866.33947382326,2039822.9450910832,OSM_point_location_not_capacity
osm_node_10302188522,work,,371871.8513353223,2039824.3136154427,OSM_point_location_not_capacity
osm_node_10302188522,shopping,,371871.8513353223,2039824.3136154427,OSM_point_location_not_capacity
osm_node_10302188524,work,,371876.08909075183,2039824.683616596,OSM_point_location_not_capacity
osm_node_10302188524,leisure,,371876.08909075183,2039824.683616596,OSM_point_location_not_capacity
osm_node_10302188525,work,,371878.14421386103,2039825.5994415744,OSM_point_location_not_capacity
osm_node_10302188525,shopping,,371878.14421386103,2039825.5994415744,OSM_point_location_not_capacity
osm_node_10302188527,work,,371719.16614502476,2039804.8309269678,OSM_point_location_not_capacity
osm_node_10302188527,leisure,,371719.16614502476,2039804.8309269678,OSM_point_location_not_capacity
